,id,types,rarity,skin,total_traits,traits
370,2370,Female,2415,Mid,2,"Cigarette,Half Shaved"
371,2371,Female,588,Mid,2,"Green Eye Shadow,Pigtails"
372,2372,Female,1126,Mid,2,"Blonde Short,Green Eye Shadow"
373,2373,Male,4011,Light,2,"Muttonchops,Police Cap"
374,2374,Male,7544,Light,3,"Do-rag,Earring,Horned Rim Glasses"
375,2375,Male,2526,Light,4,"Clown Hair Green,Earring,Mustache,Pipe"
376,2376,Male,5538,Mid,2,"Handlebars,Headband"
377,2377,Male,1016,Mid,3,"Classic Shades,Front Beard,Rosy Cheeks"
378,2378,Male,5593,Light,3,"Handlebars,Mole,Wild Hair"
379,2379,Male,5235,Light,2,"Do-rag,Frown"
380,2380,Female,2098,Light,3,"Black Lipstick,Eye Mask,Red Mohawk"
381,2381,Female,1337,Dark,2,"Cigarette,Wild White Hair"
382,2382,Female,1492,Dark,2,"Medical Mask,Straight Hair Blonde"
383,2383,Male,6298,Dark,3,"3D Glasses,Goat,Shaved Head"
384,2384,Female,2794,Light,2,"Clown Eyes Blue,Straight Hair"
385,2385,Male,4480,Mid,3,"Classic Shades,Pipe,Shadow Beard"
386,2386,Ape,49,Ape,2,"Headband,Small Shades"
387,2387,Female,1096,Light,3,"Bandana,Hot Lipstick,Rosy Cheeks"
388,2388,Male,8510,Light,3,"Clown Eyes Blue,Earring,Mohawk Dark"
389,2389,Male,4645,Light,3,"Cap Forward,Cigarette,Mustache"
390,2390,Female,1956,Albino,2,"Half Shaved,Purple Eye Shadow"
391,2391,Female,2560,Mid,1,Clown Hair Green
392,2392,Male,8995,Mid,2,"Mohawk Dark,Regular Shades"
393,2393,Female,2342,Albino,2,"Black Lipstick,Red Mohawk"
394,2394,Female,455,Albino,2,"Mohawk,Welding Goggles"
395,2395,Female,2281,Dark,3,"Black Lipstick,Blonde Bob,Horned Rim Glasses"
396,2396,Female,8060,Light,1,Mohawk Dark
397,2397,Female,2317,Dark,4,"Earring,Nerd Glasses,Purple Lipstick,Red Mohawk"
398,2398,Female,5660,Dark,4,"Blue Eye Shadow,Cigarette,Mohawk,Mole"
399,2399,Male,7138,Light,2,"Eye Mask,Knitted Cap"
400,2400,Female,3464,Light,2,"Gold Chain,Messy Hair"
401,2401,Male,4053,Mid,3,"Earring,Police Cap,Regular Shades"
402,2402,Male,9753,Light,3,"Bandana,Earring,Eye Patch"
403,2403,Female,8681,Dark,2,"Black Lipstick,Headband"
404,2404,Male,6127,Dark,3,"Chinstrap,Do-rag,Small Shades"
405,2405,Male,7301,Light,3,"Earring,Goat,Mohawk Dark"
406,2406,Male,2878,Dark,2,"Luxurious Beard,Silver Chain"
407,2407,Female,5651,Mid,2,"Blue Eye Shadow,Knitted Cap"
408,2408,Male,8145,Mid,3,"Cap,Cigarette,Eye Patch"
409,2409,Female,962,Dark,2,"Mohawk Thin,Spots"
410,2410,Male,6290,Mid,3,"Eye Mask,Luxurious Beard,Shaved Head"
411,2411,Female,1729,Dark,2,"Hot Lipstick,Straight Hair Blonde"
412,2412,Male,4607,Mid,3,"Cap Forward,Classic Shades,Front Beard"
413,2413,Female,5799,Light,4,"Cigarette,Green Eye Shadow,Mole,Wild Hair"
414,2414,Male,4542,Light,1,Earring
415,2415,Male,974,Mid,2,"Messy Hair,Spots"
416,2416,Male,3816,Dark,2,"Fedora,Normal Beard Black"
417,2417,Male,6961,Light,3,"Crazy Hair,Normal Beard,Small Shades"
418,2418,Female,6532,Light,2,"3D Glasses,Messy Hair"
419,2419,Male,352,Mid,3,"Buck Teeth,Front Beard,Frumpy Hair"
420,2420,Male,4046,Light,3,"Earring,Police Cap,Shadow Beard"
421,2421,Male,4238,Dark,3,"Headband,Smile,Vape"
422,2422,Female,655,Dark,2,"Earring,Pigtails"
423,2423,Male,2883,Dark,3,"Clown Eyes Blue,Hoodie,Silver Chain"
424,2424,Zombie,508,Zombie,3,"Bandana,Earring,Frown"
425,2425,Female,8536,Mid,2,"Clown Eyes Blue,Mohawk"
426,2426,Female,208,Light,3,"Earring,Green Eye Shadow,Tiara"
427,2427,Male,9699,Dark,2,"Messy Hair,Mole"
428,2428,Female,9379,Light,3,"Cigarette,Frumpy Hair,Regular Shades"
429,2429,Female,2496,Mid,3,"Green Eye Shadow,Hot Lipstick,Straight Hair Dark"
430,2430,Male,5843,Mid,4,"Bandana,Big Shades,Mustache,Vape"
431,2431,Female,8883,Dark,3,"Horned Rim Glasses,Hot Lipstick,Knitted Cap"
432,2432,Female,1320,Light,2,"Black Lipstick,Wild White Hair"
433,2433,Male,5611,Mid,3,"Classic Shades,Handlebars,Stringy Hair"
434,2434,Male,5868,Light,3,"Eye Patch,Peak Spike,Vape"
435,2435,Male,4981,Dark,3,"Earring,Hoodie,Horned Rim Glasses,Hidden Earring"
436,2436,Female,1200,Mid,3,"Blonde Short,Earring,Purple Lipstick"
437,2437,Male,6350,Dark,2,"3D Glasses,Peak Spike"
438,2438,Male,6364,Dark,2,"Cap,Luxurious Beard"
439,2439,Male,1389,Light,2,"3D Glasses,Cowboy Hat"
440,2440,Male,4202,Light,2,"Clown Nose,Stringy Hair"
441,2441,Male,4224,Mid,3,"Hoodie,Smile,Vape"
442,2442,Female,5696,Mid,3,"Blue Eye Shadow,Messy Hair,Purple Lipstick"
443,2443,Male,3249,Dark,2,"Horned Rim Glasses,Purple Hair"
444,2444,Male,3906,Light,2,"Earring,Fedora"
445,2445,Female,4523,Dark,1,Mole
446,2446,Male,8724,Light,3,"Classic Shades,Crazy Hair,Earring"
447,2447,Female,8572,Light,4,"Black Lipstick,Clown Eyes Blue,Earring,Stringy Hair"
448,2448,Male,8192,Dark,2,"Cap,Horned Rim Glasses"
449,2449,Male,3484,Dark,3,"Big Shades,Medical Mask,Police Cap"
450,2450,Male,3519,Dark,4,"Eye Patch,Luxurious Beard,Medical Mask,Mohawk Thin"
451,2451,Male,9184,Dark,3,"Big Shades,Cigarette,Mohawk Thin"
452,2452,Male,3546,Light,4,"Earring,Headband,Horned Rim Glasses,Medical Mask"
453,2453,Male,6022,Light,3,"Crazy Hair,Earring,Front Beard"
454,2454,Female,1543,Light,3,"Green Eye Shadow,Purple Lipstick,Straight Hair Blonde"
455,2455,Female,1721,Light,3,"Cigarette,Hot Lipstick,Straight Hair Blonde"
456,2456,Male,6960,Light,2,"Cap,Normal Beard"
457,2457,Male,5172,Mid,3,"Bandana,Earring,Front Beard Dark"
458,2458,Male,8870,Dark,2,"Knitted Cap,Shadow Beard"
459,2459,Male,7289,Albino,3,"Big Shades,Goat,Knitted Cap"
460,2460,Ape,42,Ape,2,"Bandana,VR"
461,2461,Female,8485,Mid,3,"Clown Eyes Blue,Crazy Hair,Earring"
462,2462,Female,8567,Dark,2,"Clown Eyes Blue,Messy Hair"
463,2463,Male,1818,Dark,3,"Big Beard,Cap,Mole"
464,2464,Male,4851,Mid,3,"Earring,Hoodie,Luxurious Beard,Hidden Earring"
465,2465,Male,6427,Mid,3,"Earring,Knitted Cap,Luxurious Beard"
466,2466,Male,4366,Mid,2,"Smile,Wild Hair"
467,2467,Female,3671,Mid,3,"Clown Eyes Blue,Hot Lipstick,Tassle Hat"
468,2468,Male,7624,Dark,3,"Knitted Cap,Muttonchops,VR"
469,2469,Male,4385,Mid,4,"Bandana,Earring,Horned Rim Glasses,Smile"
470,2470,Male,6536,Light,3,"Eye Patch,Luxurious Beard,Stringy Hair"
471,2471,Male,4387,Dark,2,"Bandana,Smile"
472,2472,Male,6605,Mid,4,"Cap,Earring,Horned Rim Glasses,Mustache"
473,2473,Male,6422,Albino,2,"Knitted Cap,Luxurious Beard"
474,2474,Male,7810,Light,4,"Earring,Mole,Nerd Glasses,Peak Spike"
475,2475,Female,2454,Dark,2,"Clown Hair Green,Clown Nose"
476,2476,Female,2277,Light,2,"Half Shaved,Regular Shades"
477,2477,Male,4655,Albino,2,"Cap Forward,Normal Beard Black"
478,2478,Female,157,Dark,2,"Pilot Helmet,Pipe"
479,2479,Male,827,Light,1,Top Hat
480,2480,Male,5913,Dark,2,"Mohawk Dark,Vape"
481,2481,Female,9909,Mid,2,"Bandana,Regular Shades"
482,2482,Male,3817,Light,2,"Fedora,Normal Beard Black"
483,2483,Male,9002,Mid,3,"Earring,Horned Rim Glasses,Mohawk Dark"
484,2484,Zombie,555,Zombie,2,"Classic Shades,Wild Hair"
485,2485,Male,3261,Dark,2,"Cigarette,Purple Hair"
486,2486,Female,5405,Dark,3,"Earring,Frumpy Hair,Purple Eye Shadow,Hidden Earring"
487,2487,Female,8050,Dark,1,Knitted Cap
488,2488,Female,2578,Mid,2,"Clown Eyes Green,Clown Hair Green"
489,2489,Male,4744,Dark,3,"Cap Forward,Earring,Shadow Beard"
490,2490,Male,2124,Dark,4,"Pipe,Shadow Beard,Small Shades,Vampire Hair"
491,2491,Ape,43,Ape,1,Cap
492,2492,Male,1800,Mid,3,"Big Beard,Do-rag,Horned Rim Glasses"
493,2493,Male,9116,Light,2,"Classic Shades,Mohawk"
494,2494,Male,4254,Light,3,"3D Glasses,Mohawk Dark,Smile"
495,2495,Male,2504,Albino,4,"Clown Hair Green,Earring,Mustache,Vape"
496,2496,Female,2019,Mid,4,"Blonde Bob,Cigarette,Earring,Green Eye Shadow,Hidden Earring"
497,2497,Male,5455,Mid,4,"Handlebars,Horned Rim Glasses,Vape,Wild Hair"
498,2498,Male,7472,Dark,4,"Cigarette,Classic Shades,Do-rag,Shadow Beard"
499,2499,Male,6869,Albino,3,"Earring,Normal Beard Black,Wild Hair"
500,2500,Male,6042,Light,3,"Front Beard,Mohawk,Regular Shades"
501,2501,Male,4009,Mid,3,"Earring,Muttonchops,Police Cap"
502,2502,Female,624,Mid,3,"Earring,Pigtails,Regular Shades"
503,2503,Male,6074,Dark,3,"Earring,Front Beard,Wild Hair"
504,2504,Male,7587,Mid,3,"Cigarette,Do-rag,Earring"
505,2505,Male,6191,Dark,4,"Chinstrap,Crazy Hair,Earring,Eye Patch"
506,2506,Male,5940,Light,2,"Vape,Wild Hair"
507,2507,Female,9247,Light,3,"Black Lipstick,Cigarette,Mohawk"
508,2508,Male,4018,Albino,1,Police Cap
509,2509,Male,769,Mid,2,"Front Beard Dark,Top Hat"
510,2510,Male,3453,Light,3,"Eye Patch,Frumpy Hair,Gold Chain"
511,2511,Male,9331,Dark,2,"Earring,Mohawk"
512,2512,Male,8162,Mid,3,"Cap,Regular Shades,Shadow Beard"
513,2513,Male,7463,Albino,2,"Do-rag,Eye Patch"
514,2514,Female,8830,Albino,2,"Crazy Hair,Earring"
515,2515,Female,305,Mid,3,"Earring,Orange Side,Purple Lipstick,Hidden Earring"
516,2516,Female,9303,Dark,2,"Hot Lipstick,Mohawk Thin"
517,2517,Female,2426,Mid,2,"Earring,Red Mohawk"
518,2518,Male,6677,Dark,4,"Horned Rim Glasses,Mohawk,Mole,Mustache"
519,2519,Male,4048,Dark,2,"Police Cap,Shadow Beard"
520,2520,Male,6107,Light,3,"Bandana,Front Beard,Horned Rim Glasses"
521,2521,Female,9050,Mid,3,"Earring,Mohawk Dark,Purple Lipstick"
522,2522,Male,9332,Dark,2,"Earring,Mohawk Thin"
523,2523,Female,1662,Light,3,"Big Shades,Purple Lipstick,Straight Hair Blonde"
524,2524,Male,7193,Mid,3,"Earring,Eye Mask,Stringy Hair"
525,2525,Female,3710,Dark,4,"Black Lipstick,Cigarette,Earring,Tassle Hat,Hidden Earring"
526,2526,Female,4530,Mid,1,Purple Lipstick
527,2527,Female,707,Dark,3,"Cigarette,Clown Eyes Blue,Pink With Hat"
528,2528,Male,8949,Mid,3,"Eye Patch,Mohawk Dark,Shadow Beard"
529,2529,Male,6675,Mid,3,"Mohawk,Mustache,Regular Shades"
530,2530,Female,8941,Albino,2,"Earring,Knitted Cap"
531,2531,Female,8010,Dark,3,"Purple Lipstick,Stringy Hair,VR"
532,2532,Female,1144,Light,3,"Blonde Short,Clown Eyes Green,Earring"
533,2533,Female,2814,Mid,4,"Big Shades,Mole,Purple Lipstick,Straight Hair"
534,2534,Male,6323,Dark,2,"Luxurious Beard,Shaved Head"
535,2535,Male,7509,Light,3,"Earring,Shadow Beard,Shaved Head"
536,2536,Male,1443,Dark,2,"Cowboy Hat,Eye Patch"
537,2537,Male,4768,Light,3,"Cap Forward,Earring,Nerd Glasses"
538,2538,Male,5970,Dark,3,"Front Beard,Horned Rim Glasses,Shaved Head"
539,2539,Male,1777,Light,3,"Big Beard,Cap Forward,Earring"
540,2540,Female,169,Light,2,"Black Lipstick,Pilot Helmet"
541,2541,Male,2944,Mid,2,"Mohawk Dark,Silver Chain"
542,2542,Male,6138,Light,3,"Chinstrap,Do-rag,Earring"
543,2543,Female,9691,Light,2,"Black Lipstick,Messy Hair"
544,2544,Female,3689,Light,2,"Regular Shades,Tassle Hat"
545,2545,Male,9159,Albino,2,"Mohawk,Regular Shades"
546,2546,Female,2663,Dark,3,"Black Lipstick,Earring,Straight Hair Dark,Hidden Earring"
547,2547,Male,9998,Light,2,"Bandana,Earring"
548,2548,Male,4219,Mid,3,"Cap Forward,Nerd Glasses,Smile"
549,2549,Female,166,Light,3,"Black Lipstick,Earring,Pilot Helmet,Hidden Earring"
550,2550,Male,4909,Mid,2,"Goat,Hoodie"
551,2551,Female,1915,Light,3,"Medical Mask,Purple Lipstick,Red Mohawk,Hidden Lipstick"
552,2552,Female,5350,Light,3,"Earring,Headband,Purple Eye Shadow"
553,2553,Male,7140,Mid,2,"Eye Mask,Knitted Cap"
554,2554,Female,8544,Light,2,"Clown Eyes Blue,Frumpy Hair"
555,2555,Female,7991,Light,2,"VR,Wild Hair"
556,2556,Male,7522,Dark,3,"Do-rag,Earring,Regular Shades"
557,2557,Male,7218,Dark,3,"Do-rag,Goat,Mole"
558,2558,Female,8479,Light,2,"Clown Eyes Blue,Headband"
559,2559,Male,8308,Mid,3,"Earring,Messy Hair,Small Shades"
560,2560,Zombie,511,Zombie,4,"Earring,Front Beard,Headband,VR"
561,2561,Male,4784,Dark,2,"Cap Forward,Earring"
562,2562,Female,5750,Mid,4,"Cigarette,Green Eye Shadow,Hot Lipstick,Knitted Cap"
563,2563,Female,9329,Dark,2,"Earring,Mohawk"
564,2564,Male,6114,Mid,2,"Bandana,Front Beard"
565,2565,Male,9121,Dark,3,"Mohawk Thin,Regular Shades,Shadow Beard"
566,2566,Zombie,521,Zombie,2,"Messy Hair,Normal Beard"
567,2567,Male,3811,Light,3,"Cigarette,Fedora,Mustache"
568,2568,Male,9571,Light,2,"Mole,Wild Hair"
569,2569,Male,7457,Mid,3,"Eye Patch,Shadow Beard,Shaved Head"
570,2570,Male,6587,Mid,3,"Mustache,Peak Spike,VR"
571,2571,Male,4218,Mid,3,"Cap Forward,Regular Shades,Smile"
572,2572,Male,2047,Albino,3,"3D Glasses,Front Beard,Vampire Hair"
573,2573,Male,2157,Albino,1,Vampire Hair
574,2574,Male,3197,Dark,3,"Earring,Goat,Purple Hair,Hidden Earring"
575,2575,Male,8587,Mid,2,"Clown Eyes Blue,Stringy Hair"
576,2576,Male,4512,Albino,1,Big Shades
577,2577,Male,7197,Dark,3,"Bandana,Eye Mask,Shadow Beard"
578,2578,Female,4539,Dark,1,Earring
579,2579,Male,4769,Light,2,"Cap Forward,Nerd Glasses"
580,2580,Male,6595,Mid,2,"Mustache,Peak Spike"
581,2581,Male,1380,Albino,3,"Chinstrap,Cowboy Hat,Regular Shades"
582,2582,Male,7368,Albino,3,"Bandana,Earring,Goat"
583,2583,Female,8488,Mid,2,"Clown Eyes Blue,Crazy Hair"
584,2584,Male,6051,Light,2,"Front Beard,Mohawk Thin"
585,2585,Male,1830,Light,3,"Big Beard,Cigarette,Headband"
586,2586,Male,5117,Light,3,"Eye Patch,Front Beard Dark,Mohawk"
587,2587,Male,5273,Mid,3,"Earring,Frown,Headband"
588,2588,Female,898,Albino,4,"Clown Eyes Blue,Earring,Spots,Tassle Hat,Hidden Earring"
589,2589,Female,998,Mid,2,"Dark Hair,Rosy Cheeks"
590,2590,Male,3846,Dark,4,"Earring,Fedora,Muttonchops,Nerd Glasses"
591,2591,Female,2758,Light,2,"Green Eye Shadow,Straight Hair"
592,2592,Male,4702,Light,3,"Cap Forward,Earring,VR"
593,2593,Male,7352,Mid,3,"Bandana,Eye Patch,Goat"
594,2594,Female,8410,Dark,2,"Clown Eyes Green,Frumpy Hair"
595,2595,Male,9761,Dark,4,"Classic Shades,Earring,Mole,Stringy Hair"
596,2596,Female,4398,Mid,1,Purple Eye Shadow
597,2597,Male,6684,Dark,2,"Mohawk,Mustache"
598,2598,Female,9666,Mid,2,"Horned Rim Glasses,Messy Hair"
599,2599,Male,6036,Light,3,"Earring,Front Beard,Mohawk Dark"
600,2600,Male,7796,Light,2,"Peak Spike,Regular Shades"
601,2601,Female,226,Mid,2,"Clown Eyes Blue,Tiara"
602,2602,Female,2043,Dark,2,"Red Mohawk,Vape"
603,2603,Male,9810,Mid,2,"Horned Rim Glasses,Stringy Hair"
604,2604,Male,5614,Light,2,"Handlebars,Stringy Hair"
605,2605,Female,286,Mid,2,"Clown Eyes Green,Orange Side"
606,2606,Male,8689,Light,2,"Headband,Mole"
607,2607,Male,5531,Mid,3,"Big Shades,Handlebars,Headband"
608,2608,Female,877,Albino,4,"Classic Shades,Half Shaved,Hot Lipstick,Spots"
609,2609,Male,6989,Albino,3,"Knitted Cap,Normal Beard,Regular Shades"
610,2610,Female,8341,Light,3,"Black Lipstick,Clown Eyes Green,Crazy Hair"
611,2611,Male,4110,Dark,3,"Clown Nose,Front Beard,Mohawk Thin"
612,2612,Male,5500,Light,2,"Handlebars,Peak Spike"
613,2613,Female,396,Dark,3,"Mole,Pigtails,Welding Goggles"
614,2614,Male,3960,Dark,3,"Clown Eyes Blue,Luxurious Beard,Police Cap"
615,2615,Male,8184,Albino,3,"Big Shades,Cap,Earring"
616,2616,Male,4865,Mid,2,"Hoodie,Mustache"
617,2617,Female,5919,Light,3,"Hot Lipstick,Mohawk Thin,Vape"
618,2618,Female,2181,Dark,3,"Clown Eyes Green,Half Shaved,Purple Lipstick"
619,2619,Male,3313,Light,5,"Cigarette,Earring,Front Beard Dark,Horned Rim Glasses,Knitted Cap"
620,2620,Male,6287,Light,3,"3D Glasses,Normal Beard,Wild Hair"
621,2621,Female,317,Light,2,"Earring,Orange Side,Hidden Earring"
622,2622,Female,3402,Light,3,"Blue Eye Shadow,Gold Chain,Messy Hair"
623,2623,Female,1305,Dark,4,"Big Shades,Earring,Purple Lipstick,Wild White Hair,Hidden Earring"
624,2624,Female,1336,Light,3,"Cigarette,Earring,Wild White Hair,Hidden Earring"
625,2625,Male,6081,Albino,3,"Front Beard,Messy Hair,Regular Shades"
626,2626,Female,746,Light,2,"Hot Lipstick,Pink With Hat"
627,2627,Female,7206,Mid,2,"Bandana,Eye Mask"
628,2628,Female,9412,Light,3,"Black Lipstick,Frumpy Hair,Nerd Glasses"
629,2629,Female,9253,Mid,3,"Black Lipstick,Earring,Mohawk"
630,2630,Male,9385,Mid,2,"Frumpy Hair,Regular Shades"
631,2631,Male,2871,Dark,3,"Horned Rim Glasses,Police Cap,Silver Chain"
632,2632,Male,5291,Albino,4,"Earring,Frown,Mohawk Dark,Mole"
633,2633,Male,4973,Dark,2,"Hoodie,Regular Shades"
634,2634,Female,2383,Light,2,"Purple Lipstick,Red Mohawk"
635,2635,Male,6692,Dark,2,"Frumpy Hair,Mustache"
636,2636,Male,4286,Light,2,"Do-rag,Smile"
637,2637,Male,3182,Dark,2,"Normal Beard Black,Purple Hair"
638,2638,Female,9984,Albino,2,"Bandana,Cigarette"
639,2639,Male,3321,Mid,5,"Bandana,Classic Shades,Frown,Pipe,Shadow Beard"
640,2640,Male,7504,Albino,3,"Earring,Shadow Beard,Shaved Head"
641,2641,Male,1434,Dark,3,"Cigarette,Cowboy Hat,Small Shades"
642,2642,Male,6059,Dark,4,"Big Shades,Earring,Front Beard,Frumpy Hair"
643,2643,Female,616,Mid,3,"Clown Eyes Blue,Earring,Pigtails"
644,2644,Male,4237,Light,3,"Handlebars,Mohawk,Smile,Hidden Smile"
645,2645,Female,1298,Albino,3,"Hot Lipstick,Regular Shades,Wild White Hair"
646,2646,Female,281,Mid,1,Orange Side
647,2647,Male,7727,Mid,2,"Frumpy Hair,Muttonchops"
648,2648,Male,5325,Dark,3,"Frown,Messy Hair,Shadow Beard"
649,2649,Female,1550,Dark,2,"Green Eye Shadow,Wild Blonde"
650,2650,Male,2900,Dark,4,"Big Shades,Cap,Mustache,Silver Chain"
651,2651,Female,9669,Albino,3,"Black Lipstick,Messy Hair,Nerd Glasses"
652,2652,Female,9959,Mid,3,"Bandana,Hot Lipstick,Mole"
653,2653,Male,5469,Albino,4,"Do-rag,Earring,Handlebars,Horned Rim Glasses"
654,2654,Female,2631,Albino,3,"Big Shades,Earring,Straight Hair Dark,Hidden Earring"
655,2655,Male,4113,Mid,3,"Chinstrap,Clown Nose,Shaved Head"
656,2656,Male,4400,Dark,1,Handlebars
657,2657,Male,3282,Light,5,"Clown Nose,Fedora,Pipe,Regular Shades,Smile"
658,2658,Female,1950,Light,3,"Hot Lipstick,Purple Eye Shadow,Red Mohawk"
659,2659,Female,5429,Mid,4,"Earring,Mole,Purple Eye Shadow,Stringy Hair"
660,2660,Female,1604,Dark,2,"Clown Eyes Green,Straight Hair Blonde"
661,2661,Male,8799,Mid,3,"Crazy Hair,Earring,Mole"
662,2662,Male,6435,Dark,3,"Eye Patch,Luxurious Beard,Mohawk Dark"
663,2663,Male,9539,Dark,2,"Horned Rim Glasses,Wild Hair"
664,2664,Female,1247,Light,3,"Green Eye Shadow,Purple Lipstick,Wild White Hair"
665,2665,Male,3228,Dark,2,"Eye Patch,Purple Hair"
666,2666,Male,8324,Dark,2,"Bandana,Small Shades"
667,2667,Male,9455,Albino,3,"Cigarette,Earring,Frumpy Hair"
668,2668,Male,6228,Light,3,"Chinstrap,Earring,Frumpy Hair"
669,2669,Male,6142,Light,2,"Chinstrap,Shaved Head"
670,2670,Male,9765,Light,3,"Classic Shades,Earring,Stringy Hair"
671,2671,Male,8252,Mid,2,"Headband,Small Shades"
672,2672,Male,3128,Dark,4,"Earring,Frown,Muttonchops,Purple Hair,Hidden Earring"
673,2673,Male,7614,Light,4,"Frumpy Hair,Horned Rim Glasses,Muttonchops,Pipe"
674,2674,Male,5132,Mid,2,"Front Beard Dark,Mohawk Thin"
675,2675,Female,5705,Light,3,"Blue Eye Shadow,Purple Lipstick,Stringy Hair"
676,2676,Female,215,Dark,1,Tiara
677,2677,Male,8921,Dark,2,"Knitted Cap,Mole"
678,2678,Male,357,Dark,3,"Buck Teeth,Normal Beard Black,Wild Hair"
679,2679,Male,7226,Mid,2,"Goat,Shaved Head"
680,2680,Female,102,Light,4,"Black Lipstick,Choker,Pink With Hat,Purple Eye Shadow"
681,2681,Zombie,541,Zombie,2,"Cap,Clown Eyes Blue"
682,2682,Female,3597,Mid,2,"Purple Eye Shadow,Tassle Hat"
683,2683,Male,5053,Mid,2,"Front Beard Dark,Peak Spike"
684,2684,Male,2120,Dark,2,"Muttonchops,Vampire Hair"
685,2685,Male,3183,Light,2,"Normal Beard Black,Purple Hair"
686,2686,Female,2223,Mid,2,"Blonde Bob,Clown Eyes Blue"
687,2687,Male,6722,Light,4,"Bandana,Big Shades,Mole,Mustache"
688,2688,Male,2092,Dark,4,"Earring,Normal Beard,Regular Shades,Vampire Hair"
689,2689,Male,4448,Light,2,"Earring,Normal Beard Black"
690,2690,Female,677,Dark,2,"Blue Eye Shadow,Pink With Hat"
691,2691,Male,4328,Dark,3,"Knitted Cap,Shadow Beard,Smile"
692,2692,Female,7893,Mid,4,"Eye Patch,Pipe,Purple Lipstick,Wild Hair"
693,2693,Male,4359,Light,2,"Frumpy Hair,Smile"
694,2694,Male,5142,Dark,3,"Earring,Front Beard Dark,Wild Hair"
695,2695,Male,6736,Mid,3,"Do-rag,Normal Beard Black,Small Shades"
696,2696,Female,9151,Dark,3,"Mohawk,Purple Lipstick,Regular Shades"
697,2697,Female,2779,Albino,3,"Black Lipstick,Clown Eyes Green,Straight Hair"
698,2698,Female,110,Mid,2,"Choker,Straight Hair Blonde"
699,2699,Male,6135,Albino,2,"Chinstrap,Shaved Head"
700,2700,Female,9647,Albino,3,"Big Shades,Messy Hair,Purple Lipstick"
701,2701,Male,5870,Light,4,"Earring,Horned Rim Glasses,Peak Spike,Vape"
702,2702,Male,9470,Mid,3,"Eye Patch,Shadow Beard,Wild Hair"
703,2703,Female,683,Mid,2,"Green Eye Shadow,Pink With Hat"
704,2704,Female,2863,Albino,3,"Cap,Medical Mask,Silver Chain"
705,2705,Female,427,Dark,2,"Blonde Bob,Welding Goggles"
706,2706,Female,2683,Light,2,"Purple Lipstick,Straight Hair Dark"
707,2707,Female,5637,Mid,3,"Blue Eye Shadow,Earring,Headband"
708,2708,Zombie,566,Zombie,2,"Bandana,Earring"
709,2709,Male,9628,Mid,2,"Messy Hair,Shadow Beard"
710,2710,Female,2634,Dark,3,"Earring,Horned Rim Glasses,Straight Hair Dark,Hidden Earring"
711,2711,Ape,37,Ape,2,"Cap Forward,Earring"
712,2712,Female,956,Light,2,"Mohawk Dark,Spots"
713,2713,Female,1202,Light,2,"Blonde Short,Purple Lipstick"
714,2714,Female,9993,Albino,2,"Bandana,Earring"
715,2715,Male,3489,Mid,4,"Earring,Frown,Luxurious Beard,Medical Mask,Hidden Frown"
716,2716,Female,1598,Dark,3,"Clown Eyes Green,Hot Lipstick,Straight Hair Blonde"
717,2717,Female,185,Mid,2,"Pilot Helmet,Purple Lipstick"
718,2718,Male,5001,Dark,3,"Cap,Front Beard Dark,Frown,Hidden Frown"
719,2719,Male,6240,Mid,2,"Chinstrap,Wild Hair"
720,2720,Male,7184,Mid,3,"Earring,Eye Mask,Messy Hair"
721,2721,Female,2764,Mid,4,"Eye Mask,Hot Lipstick,Pipe,Straight Hair"
722,2722,Male,7733,Light,2,"Muttonchops,Wild Hair"
723,2723,Female,1307,Dark,3,"Big Shades,Earring,Wild White Hair,Hidden Earring"
724,2724,Male,5615,Mid,2,"Handlebars,Stringy Hair"
725,2725,Female,441,Mid,2,"Dark Hair,Welding Goggles"
726,2726,Male,3797,Light,4,"Earring,Fedora,Luxurious Beard,Small Shades"
727,2727,Male,5224,Albino,3,"Classic Shades,Frown,Shaved Head"
728,2728,Male,6255,Light,4,"Chinstrap,Earring,Horned Rim Glasses,Stringy Hair"
729,2729,Male,1369,Mid,2,"Cowboy Hat,Vape"
730,2730,Female,3058,Albino,2,"Dark Hair,Regular Shades"
731,2731,Female,2512,Mid,4,"Earring,Hot Lipstick,Straight Hair Dark,Vape,Hidden Earring"
732,2732,Male,6738,Mid,3,"Do-rag,Eye Patch,Normal Beard Black"
733,2733,Male,6139,Dark,2,"Chinstrap,Shaved Head"
734,2734,Female,2585,Dark,2,"Clown Eyes Blue,Straight Hair Dark"
735,2735,Female,5897,Mid,3,"Crazy Hair,Hot Lipstick,Vape"
736,2736,Female,1742,Light,2,"Earring,Wild Blonde"
737,2737,Male,6495,Mid,4,"Big Shades,Earring,Luxurious Beard,Wild Hair"
738,2738,Male,8444,Dark,3,"Cigarette,Clown Eyes Green,Stringy Hair"
739,2739,Male,7255,Dark,4,"Cap,Earring,Goat,Mole"
740,2740,Female,1487,Light,3,"Gold Chain,Purple Lipstick,Straight Hair Blonde"
741,2741,Female,297,Dark,2,"Nerd Glasses,Orange Side"
742,2742,Female,1287,Dark,4,"Black Lipstick,Cigarette,Eye Patch,Wild White Hair"
743,2743,Female,2614,Albino,3,"Black Lipstick,Regular Shades,Straight Hair Dark"
744,2744,Male,8273,Dark,3,"Mohawk,Shadow Beard,Small Shades"
