,id,types,rarity,skin,total_traits,traits
416,516,Male,1384,Mid,3,"3D Glasses,Cowboy Hat,Normal Beard"
417,517,Male,7243,Mid,3,"Goat,Messy Hair,Pipe"
418,518,Male,7969,Mid,3,"Earring,Mohawk,VR"
419,519,Male,8083,Light,1,Frumpy Hair
420,520,Male,4809,Light,3,"Handlebars,Hoodie,Regular Shades"
421,521,Female,2155,Albino,1,Blonde Bob
422,522,Female,2330,Light,2,"Blonde Bob,Nerd Glasses"
423,523,Male,4379,Mid,2,"Smile,Stringy Hair"
424,524,Male,3205,Dark,2,"Muttonchops,Purple Hair"
425,525,Female,2430,Mid,4,"Earring,Hot Lipstick,Silver Chain,Straight Hair Dark,Hidden Earring"
426,526,Male,2362,Albino,2,"Mole,Vampire Hair"
427,527,Female,1646,Light,3,"Hot Lipstick,Regular Shades,Straight Hair Blonde"
428,528,Female,8072,Light,1,Mohawk
429,529,Female,8038,Mid,1,Headband
430,530,Female,2167,Mid,1,Blonde Bob
431,531,Male,8944,Dark,2,"Earring,Knitted Cap"
432,532,Female,8058,Dark,1,Mohawk Dark
433,533,Male,936,Light,2,"Peak Spike,Spots"
434,534,Female,600,Dark,2,"Pigtails,VR"
435,535,Male,6650,Mid,3,"Knitted Cap,Mole,Mustache"
436,536,Male,4886,Dark,3,"Hoodie,Horned Rim Glasses,Normal Beard"
437,537,Female,740,Dark,2,"Pink With Hat,Purple Lipstick"
438,538,Female,5752,Mid,3,"Green Eye Shadow,Hot Lipstick,Knitted Cap"
439,539,Male,6602,Albino,3,"Mohawk Dark,Mustache,VR"
440,540,Male,9146,Light,2,"Mohawk,Shadow Beard"
441,541,Male,5149,Light,3,"Front Beard Dark,Messy Hair,Nerd Glasses"
442,542,Male,3528,Mid,4,"Goat,Medical Mask,Regular Shades,Stringy Hair"
443,543,Male,6719,Mid,3,"Earring,Mustache,Stringy Hair"
444,544,Male,8047,Mid,1,Crazy Hair
445,545,Female,8001,Dark,2,"Messy Hair,VR"
446,546,Male,5262,Mid,3,"Frown,Headband,Small Shades"
447,547,Female,8947,Mid,2,"Earring,Knitted Cap"
448,548,Female,9431,Dark,2,"Black Lipstick,Frumpy Hair"
449,549,Male,4430,Albino,1,3D Glasses
450,550,Male,860,Mid,2,"Earring,Top Hat"
451,551,Male,7832,Mid,2,"Earring,Peak Spike"
452,552,Male,5963,Mid,3,"Do-rag,Front Beard,VR"
453,553,Female,6509,Dark,2,"3D Glasses,Wild Hair"
454,554,Female,9575,Dark,2,"Purple Lipstick,Wild Hair"
455,555,Male,9188,Dark,3,"Earring,Horned Rim Glasses,Mohawk"
456,556,Male,9626,Dark,2,"Messy Hair,Shadow Beard"
457,557,Male,6781,Dark,3,"Crazy Hair,Normal Beard Black,Small Shades"
458,558,Male,9066,Albino,2,"Earring,Mohawk Dark"
459,559,Female,8077,Mid,1,Mohawk Thin
460,560,Female,2351,Mid,2,"Black Lipstick,Blonde Bob"
461,561,Male,795,Mid,2,"3D Glasses,Top Hat"
462,562,Male,1042,Mid,3,"Cap,Eye Mask,Rosy Cheeks"
463,563,Female,2544,Light,4,"Earring,Pipe,Straight Hair Dark,VR,Hidden Earring"
464,564,Male,1853,Dark,2,"Big Beard,Mohawk"
465,565,Male,4508,Mid,1,Shadow Beard
466,566,Female,8092,Mid,1,Wild Hair
467,567,Male,8021,Dark,2,"Bandana,VR"
468,568,Male,7629,Albino,2,"Peak Spike,VR"
469,569,Female,8917,Mid,2,"Black Lipstick,Knitted Cap"
470,570,Male,7644,Albino,3,"Cap,Cigarette,Muttonchops"
471,571,Female,644,Light,2,"Pigtails,Purple Lipstick"
472,572,Male,7452,Dark,2,"Clown Eyes Blue,Do-rag"
473,573,Female,1266,Mid,3,"Mole,VR,Wild White Hair,Hidden Mole"
474,574,Male,7370,Light,2,"Bandana,Goat"
475,575,Female,9432,Light,2,"Black Lipstick,Frumpy Hair"
476,576,Female,3713,Albino,2,"Black Lipstick,Tassle Hat"
477,577,Male,942,Mid,2,"Cap,Spots"
478,578,Male,3768,Mid,2,"Fedora,Front Beard Dark"
479,579,Female,1741,Dark,2,"Earring,Straight Hair Blonde,Hidden Earring"
480,580,Female,3665,Dark,2,"Clown Eyes Green,Tassle Hat"
481,581,Female,1210,Mid,3,"Blonde Short,Cigarette,Earring"
482,582,Male,8027,Dark,1,Cap
483,583,Male,7487,Light,2,"Classic Shades,Do-rag"
484,584,Female,2399,Dark,2,"Hot Lipstick,Red Mohawk"
485,585,Female,748,Dark,2,"Earring,Pink With Hat,Hidden Earring"
486,586,Female,5418,Light,2,"Purple Eye Shadow,Wild Hair"
487,587,Male,7597,Light,2,"Do-rag,Earring"
488,588,Female,3280,Dark,5,"Big Shades,Black Lipstick,Cigarette,Earring,Tassle Hat,Hidden Earring"
489,589,Female,9152,Mid,4,"Earring,Hot Lipstick,Mohawk,Regular Shades"
490,590,Female,2602,Dark,2,"Classic Shades,Straight Hair Dark"
491,591,Male,7209,Light,3,"Goat,Shaved Head,Small Shades"
492,592,Male,3226,Dark,3,"Cigarette,Eye Patch,Purple Hair"
493,593,Female,236,Mid,3,"Earring,Nerd Glasses,Tiara"
494,594,Male,8848,Light,2,"Eye Patch,Knitted Cap"
495,595,Male,8609,Dark,2,"Eye Patch,Headband"
496,596,Female,1917,Mid,3,"Blonde Bob,Earring,Medical Mask,Hidden Earring"
497,597,Female,1086,Dark,2,"Messy Hair,Rosy Cheeks"
498,598,Female,1232,Albino,3,"Earring,Purple Eye Shadow,Wild White Hair,Hidden Earring"
499,599,Male,9148,Mid,2,"Mohawk Thin,Shadow Beard"
500,600,Female,8813,Light,2,"Crazy Hair,Purple Lipstick"
501,601,Female,8502,Dark,3,"Black Lipstick,Clown Eyes Blue,Mohawk Dark"
502,602,Female,8823,Light,2,"Crazy Hair,Hot Lipstick"
503,603,Female,1690,Albino,3,"Black Lipstick,Cigarette,Wild Blonde"
504,604,Female,9577,Mid,2,"Purple Lipstick,Wild Hair"
505,605,Male,2439,Mid,5,"Cigarette,Clown Hair Green,Earring,Mole,Small Shades"
506,606,Female,8363,Light,3,"Clown Eyes Green,Mohawk Dark,Purple Lipstick"
507,607,Male,8448,Mid,3,"Clown Eyes Green,Earring,Stringy Hair"
508,608,Male,6546,Light,2,"3D Glasses,Stringy Hair"
509,609,Male,6326,Light,2,"Do-rag,Luxurious Beard"
510,610,Male,4758,Mid,3,"Big Shades,Cap Forward,Earring"
511,611,Female,8030,Mid,1,Cap
512,612,Male,7951,Albino,3,"Mohawk Dark,Shadow Beard,VR"
513,613,Male,6230,Light,2,"Chinstrap,Frumpy Hair"
514,614,Female,8032,Albino,1,Headband
515,615,Male,8304,Mid,2,"Small Shades,Wild Hair"
516,616,Female,1635,Light,3,"Classic Shades,Hot Lipstick,Straight Hair Blonde"
517,617,Male,4879,Dark,3,"Hoodie,Normal Beard,Small Shades"
518,618,Female,8420,Dark,2,"Clown Eyes Green,Wild Hair"
519,619,Male,6055,Mid,4,"Earring,Eye Patch,Front Beard,Frumpy Hair"
520,620,Female,2826,Mid,2,"Horned Rim Glasses,Straight Hair"
521,621,Male,3302,Mid,5,"Earring,Eye Patch,Normal Beard,Peak Spike,Smile,Hidden Smile"
522,622,Male,1858,Dark,4,"Big Beard,Earring,Frumpy Hair,Horned Rim Glasses"
523,623,Male,3750,Mid,4,"Fedora,Horned Rim Glasses,Normal Beard,Smile,Hidden Smile"
524,624,Male,8757,Dark,3,"Big Shades,Crazy Hair,Earring"
525,625,Male,6883,Mid,4,"Cigarette,Eye Patch,Normal Beard Black,Stringy Hair"
526,626,Male,1477,Mid,2,"Cowboy Hat,Earring"
527,627,Male,4933,Albino,1,Hoodie
528,628,Female,5430,Albino,4,"Earring,Purple Eye Shadow,Purple Lipstick,Stringy Hair"
529,629,Male,4511,Mid,1,Regular Shades
530,630,Male,5580,Mid,2,"Handlebars,Mohawk Thin"
531,631,Female,8650,Mid,3,"Big Shades,Cigarette,Headband"
532,632,Male,7672,Mid,2,"Clown Eyes Blue,Peak Spike"
533,633,Male,940,Mid,4,"Cap,Earring,Regular Shades,Spots"
534,634,Male,9407,Light,2,"Big Shades,Frumpy Hair"
535,635,Alien,18,Alien,2,"Bandana,Regular Shades"
536,636,Male,6215,Mid,3,"Chinstrap,Classic Shades,Mohawk"
537,637,Female,2667,Mid,2,"Black Lipstick,Straight Hair Dark"
538,638,Male,763,Mid,4,"Chinstrap,Smile,Top Hat,VR"
539,639,Male,7787,Dark,3,"Mole,Peak Spike,Shadow Beard"
540,640,Male,7860,Light,2,"Knitted Cap,Pipe"
541,641,Female,6,Light,0,
542,642,Female,742,Mid,2,"Pink With Hat,Purple Lipstick"
543,643,Male,4263,Mid,3,"Mohawk,Mustache,Smile"
544,644,Male,9327,Albino,2,"Earring,Mohawk Thin"
545,645,Male,7253,Light,4,"Cap,Earring,Goat,Horned Rim Glasses"
546,646,Female,5760,Dark,4,"Earring,Green Eye Shadow,Hot Lipstick,Mohawk Dark"
547,647,Female,8110,Albino,1,Bandana
548,648,Male,1809,Light,3,"Big Beard,Eye Patch,Peak Spike"
549,649,Male,6572,Mid,4,"Do-rag,Earring,Mustache,Pipe"
550,650,Male,1869,Dark,2,"Big Beard,Messy Hair"
551,651,Male,7424,Light,1,Do-rag
552,652,Male,5845,Dark,3,"Mohawk Dark,Normal Beard Black,Vape"
553,653,Female,1534,Mid,2,"Blue Eye Shadow,Wild Blonde"
554,654,Female,1279,Light,3,"Clown Eyes Green,Earring,Wild White Hair,Hidden Earring"
555,655,Male,6221,Light,2,"Chinstrap,Mohawk"
556,656,Male,4350,Light,3,"Earring,Mohawk Thin,Smile"
557,657,Male,6603,Mid,4,"Cap,Cigarette,Classic Shades,Mustache"
558,658,Female,9248,Albino,2,"Black Lipstick,Mohawk"
559,659,Female,3372,Albino,3,"Gold Chain,Mole,Tassle Hat"
560,660,Female,5411,Dark,4,"Earring,Purple Eye Shadow,Purple Lipstick,Wild Hair,Hidden Earring"
561,661,Male,7296,Dark,2,"Goat,Knitted Cap"
562,662,Male,3204,Albino,2,"Muttonchops,Purple Hair"
563,663,Male,8081,Dark,1,Frumpy Hair
564,664,Female,3701,Light,2,"Horned Rim Glasses,Tassle Hat"
565,665,Male,2519,Mid,3,"Clown Hair Green,Luxurious Beard,Regular Shades"
566,666,Female,9710,Light,2,"Messy Hair,Purple Lipstick"
567,667,Female,9059,Mid,2,"Hot Lipstick,Mohawk Dark"
568,668,Female,8372,Mid,2,"Clown Eyes Green,Mohawk Dark"
569,669,Female,9258,Mid,2,"Black Lipstick,Mohawk Thin"
570,670,Female,8069,Dark,1,Mohawk Thin
571,671,Female,2243,Dark,3,"Classic Shades,Earring,Half Shaved,Hidden Earring"
572,672,Female,1718,Light,2,"Purple Lipstick,Wild Blonde"
573,673,Male,9013,Mid,2,"Big Shades,Mohawk Dark"
574,674,Male,9675,Albino,2,"Messy Hair,Nerd Glasses"
575,675,Female,9110,Dark,2,"Classic Shades,Mohawk Thin"
576,676,Male,4373,Dark,3,"Regular Shades,Smile,Stringy Hair"
577,677,Female,7844,Light,3,"Bandana,Clown Eyes Blue,Pipe"
578,678,Male,7595,Dark,2,"Do-rag,Earring"
579,679,Male,2923,Mid,3,"Crazy Hair,Muttonchops,Silver Chain"
580,680,Male,5051,Dark,2,"Front Beard Dark,Peak Spike"
581,681,Male,2168,Mid,1,Vampire Hair
582,682,Female,2510,Mid,3,"Black Lipstick,Straight Hair Dark,Vape"
583,683,Female,7946,Albino,3,"Earring,Knitted Cap,VR,Hidden Earring"
584,684,Female,705,Mid,4,"Clown Eyes Blue,Earring,Pink With Hat,Purple Lipstick,Hidden Earring"
585,685,Male,9171,Mid,2,"Mohawk,Regular Shades"
586,686,Male,3299,Mid,5,"Chinstrap,Earring,Pipe,Shaved Head,Smile"
587,687,Male,7609,Light,2,"Muttonchops,Peak Spike"
588,688,Female,2556,Dark,1,Clown Hair Green
589,689,Female,6454,Dark,4,"3D Glasses,Black Lipstick,Mohawk Thin,Mole"
590,690,Male,9620,Light,3,"Messy Hair,Nerd Glasses,Shadow Beard"
591,691,Female,9657,Mid,3,"Earring,Horned Rim Glasses,Messy Hair"
592,692,Male,7174,Mid,2,"Eye Mask,Frumpy Hair"
593,693,Male,8019,Dark,3,"Bandana,Earring,VR"
594,694,Male,9735,Light,2,"Earring,Messy Hair"
595,695,Female,3614,Mid,2,"Blue Eye Shadow,Tassle Hat"
596,696,Female,5387,Light,3,"Mohawk Thin,Purple Eye Shadow,Purple Lipstick"
597,697,Female,9717,Dark,2,"Hot Lipstick,Messy Hair"
598,698,Male,4974,Light,2,"Hoodie,Regular Shades"
599,699,Male,8089,Dark,1,Wild Hair
600,700,Male,9068,Dark,2,"Earring,Mohawk Dark"
601,701,Male,7238,Light,2,"Goat,Peak Spike"
602,702,Male,7391,Light,2,"Do-rag,Muttonchops"
603,703,Male,7817,Light,2,"Nerd Glasses,Peak Spike"
604,704,Male,4215,Mid,3,"Cap Forward,Mustache,Smile"
605,705,Male,8769,Mid,2,"Crazy Hair,Horned Rim Glasses"
606,706,Female,217,Mid,1,Tiara
607,707,Female,991,Mid,3,"Hot Lipstick,Rosy Cheeks,Straight Hair"
608,708,Female,2845,Dark,2,"Purple Lipstick,Straight Hair"
609,709,Male,7508,Dark,3,"Earring,Shadow Beard,Shaved Head"
610,710,Male,6625,Mid,4,"Earring,Headband,Mustache,Regular Shades"
611,711,Male,5508,Albino,3,"Cap,Handlebars,Small Shades"
612,712,Female,2846,Light,2,"Purple Lipstick,Straight Hair"
613,713,Male,7631,Dark,2,"Peak Spike,VR"
614,714,Female,2018,Mid,4,"Cigarette,Earring,Green Eye Shadow,Half Shaved,Hidden Earring"
615,715,Male,7025,Light,3,"Earring,Mohawk Thin,Normal Beard"
616,716,Male,4273,Mid,4,"Do-rag,Earring,Eye Patch,Smile"
617,717,Female,5796,Light,3,"Earring,Frumpy Hair,Green Eye Shadow,Hidden Earring"
618,718,Male,934,Mid,2,"Do-rag,Spots"
619,719,Female,744,Mid,3,"Earring,Hot Lipstick,Pink With Hat,Hidden Earring"
620,720,Male,4783,Albino,2,"Cap Forward,Earring"
621,721,Female,2347,Dark,2,"Black Lipstick,Half Shaved"
622,722,Male,6826,Dark,3,"Big Shades,Mohawk Dark,Normal Beard Black"
623,723,Male,9555,Mid,2,"Nerd Glasses,Wild Hair"
624,724,Female,1964,Light,2,"Purple Eye Shadow,Red Mohawk"
625,725,Male,6958,Albino,2,"Cap,Normal Beard"
626,726,Male,5881,Mid,4,"Earring,Mohawk Dark,Small Shades,Vape"
627,727,Female,3089,Dark,2,"Black Lipstick,Dark Hair"
628,728,Female,8223,Light,3,"Cap,Earring,Purple Lipstick"
629,729,Female,2738,Albino,2,"Purple Eye Shadow,Straight Hair"
630,730,Male,9895,Light,3,"Bandana,Earring,Shadow Beard"
631,731,Male,7090,Dark,2,"Eye Mask,Shaved Head"
632,732,Female,3657,Light,1,Tassle Hat
633,733,Female,9763,Light,3,"Classic Shades,Purple Lipstick,Stringy Hair"
634,734,Male,9240,Mid,2,"Mohawk,Nerd Glasses"
635,735,Male,1466,Mid,4,"Cowboy Hat,Earring,Mole,Nerd Glasses"
636,736,Female,8912,Mid,4,"Black Lipstick,Cigarette,Earring,Knitted Cap"
637,737,Female,8447,Dark,3,"Clown Eyes Green,Earring,Stringy Hair"
638,738,Male,4543,Mid,1,Earring
639,739,Female,8116,Mid,1,Bandana
640,740,Male,9149,Mid,2,"Mohawk,Shadow Beard"
641,741,Male,5,Dark,0,
642,742,Male,8115,Light,1,Bandana
643,743,Male,6101,Dark,3,"Earring,Front Beard,Stringy Hair"
644,744,Female,206,Light,2,"Blue Eye Shadow,Tiara"
645,745,Male,6649,Mid,3,"Knitted Cap,Mustache,Nerd Glasses"
646,746,Female,3581,Mid,2,"Medical Mask,Stringy Hair"
647,747,Male,8161,Mid,2,"Cap,Classic Shades"
648,748,Male,9373,Dark,2,"Frumpy Hair,Shadow Beard"
649,749,Female,3008,Dark,2,"Dark Hair,Green Eye Shadow"
650,750,Male,6233,Dark,3,"Chinstrap,Regular Shades,Wild Hair"
651,751,Male,9356,Mid,3,"Cigarette,Classic Shades,Frumpy Hair"
652,752,Male,8101,Mid,1,Messy Hair
653,753,Female,9574,Albino,2,"Purple Lipstick,Wild Hair"
654,754,Male,8979,Light,4,"Earring,Mohawk Dark,Nerd Glasses,Shadow Beard"
655,755,Female,24,Albino,6,"Black Lipstick,Blonde Bob,Cigarette,Clown Eyes Green,Earring,Mole,Hidden Earring"
656,756,Female,5630,Albino,2,"Blue Eye Shadow,Cap"
657,757,Female,9706,Dark,3,"Earring,Messy Hair,Purple Lipstick"
658,758,Female,4556,Dark,3,"Black Lipstick,Cigarette,Eye Patch"
659,759,Female,2987,Dark,2,"Dark Hair,Purple Eye Shadow"
660,760,Female,9430,Albino,2,"Black Lipstick,Frumpy Hair"
661,761,Female,2681,Dark,2,"Purple Lipstick,Straight Hair Dark"
662,762,Male,3215,Albino,1,Purple Hair
663,763,Male,8079,Mid,1,Mohawk
664,764,Male,8664,Mid,2,"Headband,Horned Rim Glasses"
665,765,Male,4901,Mid,3,"Clown Eyes Green,Goat,Hoodie"
666,766,Female,8750,Mid,3,"Black Lipstick,Crazy Hair,Horned Rim Glasses"
667,767,Female,3714,Light,3,"Black Lipstick,Earring,Tassle Hat,Hidden Earring"
668,768,Male,4690,Light,4,"Big Shades,Cap Forward,Earring,Muttonchops"
669,769,Male,2868,Mid,2,"Fedora,Silver Chain"
670,770,Male,6399,Dark,3,"Crazy Hair,Luxurious Beard,Regular Shades"
671,771,Male,8006,Mid,3,"Shadow Beard,Stringy Hair,VR"
672,772,Male,4875,Light,2,"Hoodie,Normal Beard Black"
673,773,Female,2734,Albino,3,"Hot Lipstick,Purple Eye Shadow,Straight Hair"
674,774,Male,7511,Mid,3,"Do-rag,Earring,Shadow Beard"
675,775,Male,7757,Mid,2,"Eye Patch,Peak Spike"
676,776,Female,3726,Dark,2,"Purple Lipstick,Tassle Hat"
677,777,Male,924,Mid,4,"Chinstrap,Earring,Mohawk,Spots"
678,778,Female,2477,Albino,3,"Blue Eye Shadow,Clown Hair Green,Purple Lipstick"
679,779,Male,8147,Albino,2,"Cap,Eye Patch"
680,780,Female,1667,Dark,2,"Big Shades,Wild Blonde"
681,781,Male,3918,Light,4,"Earring,Front Beard Dark,Police Cap,Regular Shades"
682,782,Female,2249,Light,2,"Blonde Bob,Classic Shades"
683,783,Male,9207,Light,2,"Horned Rim Glasses,Mohawk"
684,784,Male,2861,Light,4,"3D Glasses,Medical Mask,Mohawk Thin,Silver Chain"
685,785,Male,9469,Mid,2,"Earring,Frumpy Hair"
686,786,Male,2094,Light,3,"Earring,Normal Beard,Vampire Hair"
687,787,Male,4745,Mid,3,"Cap Forward,Earring,Shadow Beard"
688,788,Male,8378,Light,4,"Clown Eyes Green,Earring,Mohawk Thin,Mole"
689,789,Female,8028,Light,1,Cap
690,790,Female,8194,Light,2,"Cap,Horned Rim Glasses"
691,791,Male,8268,Dark,4,"Earring,Mohawk Dark,Shadow Beard,Small Shades"
692,792,Male,8602,Light,2,"Bandana,Clown Eyes Blue"
693,793,Male,3240,Mid,2,"Purple Hair,Shadow Beard"
694,794,Male,4151,Mid,2,"Clown Nose,Headband"
695,795,Female,5644,Mid,3,"Blue Eye Shadow,Crazy Hair,Hot Lipstick"
696,796,Female,9878,Light,3,"Bandana,Classic Shades,Purple Lipstick"
697,797,Male,9992,Mid,2,"Bandana,Cigarette"
698,798,Male,909,Dark,1,Spots
699,799,Male,3900,Light,2,"Fedora,Mole"
700,800,Male,8729,Light,2,"Classic Shades,Crazy Hair"
701,801,Male,7440,Light,2,"Shaved Head,Small Shades"
702,802,Male,4951,Albino,2,"Eye Patch,Hoodie"
703,803,Male,9678,Dark,2,"Messy Hair,Nerd Glasses"
704,804,Male,5942,Dark,2,"Messy Hair,Vape"
705,805,Male,9147,Light,2,"Mohawk Thin,Shadow Beard"
706,806,Male,4179,Mid,2,"Clown Nose,Mohawk"
707,807,Male,5516,Dark,3,"Cap,Earring,Handlebars"
708,808,Male,7789,Light,3,"Earring,Peak Spike,Shadow Beard"
709,809,Male,7596,Dark,2,"Earring,Shaved Head"
710,810,Male,4824,Light,3,"Clown Eyes Blue,Front Beard,Hoodie"
711,811,Male,6102,Light,3,"Earring,Front Beard,Stringy Hair"
712,812,Male,8373,Mid,2,"Clown Eyes Green,Mohawk Dark"
713,813,Female,1269,Light,1,Wild White Hair
714,814,Male,6426,Mid,3,"3D Glasses,Earring,Knitted Cap"
715,815,Female,2413,Light,2,"Blonde Bob,Cigarette"
716,816,Male,8215,Albino,2,"Cap,Mole"
717,817,Male,7732,Dark,2,"Muttonchops,Wild Hair"
718,818,Female,1603,Mid,3,"Clown Eyes Green,Earring,Wild Blonde"
719,819,Male,6355,Light,4,"3D Glasses,Headband,Pipe,Shadow Beard"
720,820,Male,9325,Mid,2,"Cigarette,Mohawk Thin"
721,821,Male,4063,Mid,2,"Big Shades,Police Cap"
722,822,Female,2072,Dark,2,"3D Glasses,Blonde Bob"
723,823,Male,4423,Light,2,"Front Beard,Regular Shades"
724,824,Male,92,Dark,2,"Beanie,Nerd Glasses"
725,825,Female,1082,Light,4,"Earring,Purple Lipstick,Rosy Cheeks,Wild Hair,Hidden Earring"
726,826,Female,9686,Albino,2,"Black Lipstick,Messy Hair"
727,827,Male,824,Light,2,"Top Hat,VR"
728,828,Female,9857,Light,2,"Hot Lipstick,Stringy Hair"
729,829,Female,9305,Light,2,"Hot Lipstick,Mohawk"
730,830,Female,1727,Light,3,"Earring,Hot Lipstick,Wild Blonde"
731,831,Female,2374,Albino,2,"Half Shaved,Purple Lipstick"
732,832,Female,2410,Dark,2,"Cigarette,Red Mohawk"
733,833,Male,8737,Dark,2,"Crazy Hair,Shadow Beard"
734,834,Female,1738,Mid,2,"Cigarette,Straight Hair Blonde"
735,835,Female,8581,Dark,3,"Clown Eyes Blue,Earring,Stringy Hair"
736,836,Male,5106,Mid,2,"Front Beard Dark,Knitted Cap"
737,837,Female,2350,Light,2,"Black Lipstick,Red Mohawk"
738,838,Female,161,Light,1,Pilot Helmet
739,839,Female,5400,Albino,3,"Frumpy Hair,Mole,Purple Eye Shadow"
740,840,Male,6664,Dark,3,"Cigarette,Mohawk Dark,Mustache"
741,841,Male,7319,Mid,3,"Earring,Goat,Mohawk"
742,842,Male,3119,Mid,3,"Nerd Glasses,Purple Hair,Smile"
743,843,Female,176,Light,4,"Cigarette,Earring,Pilot Helmet,Purple Lipstick,Hidden Earring"
744,844,Female,5438,Dark,2,"Purple Eye Shadow,Stringy Hair"
745,845,Female,8335,Light,2,"Clown Eyes Green,Headband"
746,846,Male,8248,Light,3,"Earring,Headband,Small Shades"
747,847,Male,4177,Light,2,"Clown Nose,Mohawk Thin"
748,848,Male,6702,Light,3,"Classic Shades,Messy Hair,Mustache"
749,849,Male,8055,Mid,1,Knitted Cap
750,850,Male,9908,Light,2,"Bandana,Regular Shades"
751,851,Male,828,Mid,1,Top Hat
752,852,Male,7212,Light,3,"Classic Shades,Do-rag,Goat"
753,853,Male,6647,Dark,3,"Knitted Cap,Mustache,Regular Shades"
754,854,Male,9733,Dark,2,"Earring,Messy Hair"
755,855,Female,9750,Albino,2,"Bandana,Eye Patch"
756,856,Male,4752,Light,2,"Cap Forward,Regular Shades"
757,857,Female,3661,Light,3,"Clown Eyes Green,Purple Lipstick,Tassle Hat"
758,858,Female,1608,Mid,2,"Clown Eyes Green,Straight Hair Blonde"
759,859,Male,6158,Dark,3,"Chinstrap,Knitted Cap,VR"
760,860,Male,1412,Light,2,"Cowboy Hat,Normal Beard"
761,861,Female,2776,Dark,1,Straight Hair
762,862,Male,1344,Dark,4,"Cigarette,Cowboy Hat,Mole,Silver Chain"
763,863,Female,4519,Albino,1,Black Lipstick
764,864,Male,9939,Albino,2,"Bandana,Nerd Glasses"
765,865,Female,5390,Mid,4,"Earring,Hot Lipstick,Mohawk Thin,Purple Eye Shadow"
766,866,Female,2781,Albino,3,"Clown Eyes Green,Purple Lipstick,Straight Hair"
767,867,Female,1146,Albino,4,"Black Lipstick,Blonde Short,Cigarette,Clown Eyes Blue"
768,868,Female,2956,Light,2,"Frumpy Hair,Silver Chain"
769,869,Male,5072,Dark,3,"Bandana,Front Beard Dark,Small Shades"
770,870,Female,1138,Light,1,Blonde Short
771,871,Male,9523,Mid,2,"Regular Shades,Wild Hair"
772,872,Female,1560,Mid,3,"Hot Lipstick,Vape,Wild Blonde"
773,873,Male,6658,Light,3,"Eye Patch,Mohawk Dark,Mustache"
774,874,Female,9515,Dark,4,"Cigarette,Earring,Regular Shades,Wild Hair,Hidden Earring"
775,875,Female,1300,Mid,3,"Earring,Regular Shades,Wild White Hair,Hidden Earring"
776,876,Female,3719,Dark,2,"Mole,Tassle Hat"
777,877,Male,4850,Light,3,"Earring,Hoodie,Luxurious Beard,Hidden Earring"
778,878,Male,4695,Mid,2,"Cap Forward,Muttonchops"
779,879,Male,3134,Mid,4,"Classic Shades,Earring,Handlebars,Purple Hair,Hidden Earring"
780,880,Male,9875,Mid,2,"Earring,Stringy Hair"
781,881,Male,7441,Light,2,"Do-rag,Small Shades"
782,882,Male,9063,Light,2,"Cigarette,Mohawk Dark"
783,883,Female,167,Mid,3,"Black Lipstick,Earring,Pilot Helmet,Hidden Earring"
784,884,Female,9049,Light,3,"Earring,Mohawk Dark,Purple Lipstick"
785,885,Male,2887,Dark,3,"Frown,Knitted Cap,Silver Chain"
786,886,Female,3000,Mid,2,"Blue Eye Shadow,Dark Hair"
787,887,Male,8985,Light,2,"Mohawk Dark,Shadow Beard"
788,888,Female,2587,Mid,2,"Clown Eyes Blue,Straight Hair Dark"
789,889,Male,8980,Dark,3,"Mohawk Dark,Mole,Shadow Beard"
790,890,Male,7407,Mid,3,"Shadow Beard,Shaved Head,VR"
791,891,Male,840,Dark,3,"Earring,Shadow Beard,Top Hat"
792,892,Male,4786,Mid,2,"Cap Forward,Earring"
793,893,Female,9730,Albino,2,"Earring,Messy Hair"
794,894,Female,9464,Albino,2,"Earring,Frumpy Hair,Hidden Earring"
795,895,Male,6302,Light,3,"3D Glasses,Do-rag,Muttonchops"
796,896,Male,3425,Light,2,"Gold Chain,Peak Spike"
797,897,Male,7645,Light,3,"Cap,Cigarette,Muttonchops"
798,898,Female,1962,Dark,2,"Blonde Bob,Purple Eye Shadow"
799,899,Male,8674,Dark,2,"Headband,Nerd Glasses"
800,900,Male,6005,Light,3,"Front Beard,Messy Hair,Small Shades"
801,901,Female,3731,Dark,3,"Cigarette,Hot Lipstick,Tassle Hat"
802,902,Male,9619,Dark,4,"Earring,Messy Hair,Nerd Glasses,Shadow Beard"
803,903,Male,3539,Light,3,"Cap,Horned Rim Glasses,Medical Mask"
804,904,Female,2033,Mid,4,"Half Shaved,Horned Rim Glasses,Hot Lipstick,Vape"
805,905,Male,6728,Dark,2,"Bandana,Mustache"
806,906,Male,8803,Light,2,"Crazy Hair,Mole"
807,907,Female,2690,Dark,2,"Clown Hair Green,Hot Lipstick"
808,908,Male,5254,Mid,3,"Frown,Messy Hair,Pipe"
809,909,Male,9821,Mid,2,"Nerd Glasses,Stringy Hair"
810,910,Male,6186,Light,3,"Chinstrap,Earring,Headband"
811,911,Male,7505,Albino,2,"Shadow Beard,Shaved Head"
812,912,Female,1509,Dark,3,"Cigarette,Purple Eye Shadow,Straight Hair Blonde"
813,913,Male,3853,Dark,1,Fedora
814,914,Female,8191,Dark,2,"Big Shades,Cap"
815,915,Male,1359,Mid,2,"Cowboy Hat,Front Beard Dark"
816,916,Female,8036,Light,1,Headband
817,917,Female,9314,Mid,3,"Cigarette,Earring,Mohawk"
