,id,types,rarity,skin,total_traits,traits
356,7798,Female,3600,Mid,3,"Blue Eye Shadow,Pipe,Tassle Hat"
357,7799,Male,3146,Light,3,"Cigarette,Front Beard,Purple Hair"
358,7800,Male,2905,Mid,4,"Earring,Normal Beard,Shaved Head,Silver Chain"
359,7801,Female,9660,Dark,2,"Horned Rim Glasses,Messy Hair"
360,7802,Female,1637,Mid,3,"Classic Shades,Hot Lipstick,Straight Hair Blonde"
361,7803,Female,5667,Mid,3,"Blue Eye Shadow,Earring,Mohawk"
362,7804,Alien,12,Alien,3,"Cap Forward,Pipe,Small Shades"
363,7805,Female,1315,Dark,3,"Black Lipstick,Mole,Wild White Hair"
364,7806,Male,6934,Mid,4,"Cigarette,Horned Rim Glasses,Normal Beard,Peak Spike"
365,7807,Male,4161,Mid,3,"Clown Nose,Horned Rim Glasses,Mohawk Dark"
366,7808,Male,7697,Dark,3,"Cigarette,Mohawk Dark,Muttonchops"
367,7809,Male,4722,Dark,2,"Cap Forward,Clown Eyes Blue"
368,7810,Female,9313,Light,3,"Cigarette,Earring,Mohawk Thin"
369,7811,Female,1707,Mid,2,"Mole,Straight Hair Blonde"
370,7812,Male,6069,Mid,3,"Eye Patch,Front Beard,Wild Hair"
371,7813,Female,4476,Dark,1,Pipe
372,7814,Female,2123,Albino,3,"Blonde Bob,Pipe,VR"
373,7815,Male,4738,Light,3,"Big Shades,Cap Forward,Shadow Beard"
374,7816,Male,7809,Mid,2,"Big Shades,Peak Spike"
375,7817,Male,2130,Mid,3,"Nerd Glasses,Pipe,Vampire Hair"
376,7818,Male,6197,Mid,2,"Chinstrap,Crazy Hair"
377,7819,Male,3889,Light,3,"Earring,Fedora,Regular Shades"
378,7820,Male,6766,Dark,3,"Mohawk,Normal Beard Black,VR"
379,7821,Female,8656,Light,3,"Earring,Headband,Horned Rim Glasses"
380,7822,Male,5466,Mid,4,"Cigarette,Eye Patch,Handlebars,Shaved Head"
381,7823,Female,9914,Mid,3,"Bandana,Big Shades,Purple Lipstick"
382,7824,Male,4438,Dark,2,"Mustache,Regular Shades"
383,7825,Female,7967,Light,3,"Earring,Mohawk Thin,VR,Hidden Earring"
384,7826,Female,9198,Dark,2,"Big Shades,Mohawk Thin"
385,7827,Female,8439,Light,3,"Black Lipstick,Clown Eyes Green,Stringy Hair"
386,7828,Male,799,Light,4,"Classic Shades,Earring,Mustache,Top Hat"
387,7829,Female,4106,Light,3,"Blue Eye Shadow,Clown Nose,Messy Hair"
388,7830,Female,9005,Dark,2,"Big Shades,Mohawk Dark"
389,7831,Male,3211,Albino,3,"Earring,Purple Hair,VR,Hidden Earring"
390,7832,Female,129,Dark,3,"Big Shades,Choker,Headband"
391,7833,Male,5961,Light,3,"Eye Mask,Front Beard,Frumpy Hair"
392,7834,Female,8374,Dark,3,"Black Lipstick,Clown Eyes Green,Mohawk Thin"
393,7835,Male,4236,Dark,3,"Handlebars,Mohawk,Smile,Hidden Smile"
394,7836,Female,7914,Mid,3,"Black Lipstick,Pipe,Stringy Hair"
395,7837,Male,5523,Dark,3,"Frumpy Hair,Handlebars,Small Shades"
396,7838,Male,5108,Light,3,"Big Shades,Front Beard Dark,Mohawk Dark"
397,7839,Male,3850,Dark,4,"Earring,Fedora,Mole,VR"
398,7840,Female,5778,Albino,2,"Green Eye Shadow,Mohawk"
399,7841,Female,8487,Light,2,"Clown Eyes Blue,Crazy Hair"
400,7842,Male,9964,Dark,2,"Bandana,Mole"
401,7843,Male,4083,Dark,3,"Cap Forward,Clown Nose,Front Beard"
402,7844,Male,4825,Light,4,"Classic Shades,Earring,Front Beard,Hoodie,Hidden Earring"
403,7845,Male,6515,Albino,3,"Classic Shades,Luxurious Beard,Messy Hair"
404,7846,Male,67,Light,2,"3D Glasses,Beanie"
405,7847,Male,6015,Mid,3,"Earring,Front Beard,Headband"
406,7848,Male,2530,Light,3,"Clown Hair Green,Earring,Mustache"
407,7849,Female,2141,Mid,2,"Half Shaved,Pipe"
408,7850,Female,2651,Dark,2,"Clown Hair Green,Nerd Glasses"
409,7851,Male,1368,Mid,3,"Cowboy Hat,Regular Shades,Vape"
410,7852,Female,8020,Mid,3,"Bandana,Earring,VR,Hidden Earring"
411,7853,Female,2744,Light,3,"Blue Eye Shadow,Purple Lipstick,Straight Hair"
412,7854,Male,1816,Light,3,"Big Beard,Cap,Nerd Glasses"
413,7855,Female,8672,Mid,3,"Earring,Headband,Nerd Glasses"
414,7856,Female,1928,Light,2,"Clown Nose,Red Mohawk"
415,7857,Female,9106,Dark,3,"Classic Shades,Earring,Mohawk"
416,7858,Male,4537,Mid,1,Cigarette
417,7859,Female,9183,Albino,3,"Cigarette,Horned Rim Glasses,Mohawk"
418,7860,Female,120,Mid,3,"Choker,Cigarette,Straight Hair"
419,7861,Male,1829,Mid,4,"Big Beard,Cigarette,Earring,Headband"
420,7862,Female,1030,Mid,4,"Frumpy Hair,Purple Lipstick,Rosy Cheeks,Vape"
421,7863,Male,4683,Albino,2,"Cap Forward,Goat"
422,7864,Male,7325,Light,4,"Big Shades,Cigarette,Frumpy Hair,Goat"
423,7865,Male,6296,Albino,3,"Eye Mask,Luxurious Beard,Messy Hair"
424,7866,Female,1893,Mid,5,"Blue Eye Shadow,Cigarette,Earring,Hot Lipstick,Red Mohawk"
425,7867,Male,6467,Light,2,"3D Glasses,Mohawk Thin"
426,7868,Male,3497,Light,2,"Hoodie,Medical Mask"
427,7869,Male,3583,Dark,3,"Bandana,Earring,Medical Mask"
428,7870,Male,6208,Dark,3,"Chinstrap,Mohawk Dark,Nerd Glasses"
429,7871,Male,6765,Light,3,"Cap,Normal Beard Black,VR"
430,7872,Female,5684,Albino,3,"Blue Eye Shadow,Purple Lipstick,Wild Hair"
431,7873,Male,4143,Dark,3,"Cap,Clown Nose,Mole"
432,7874,Female,9386,Dark,3,"Black Lipstick,Frumpy Hair,Horned Rim Glasses"
433,7875,Female,1530,Albino,2,"Blue Eye Shadow,Straight Hair Blonde"
434,7876,Female,8384,Light,3,"Clown Eyes Green,Hot Lipstick,Mohawk"
435,7877,Female,2677,Albino,3,"Cigarette,Purple Lipstick,Straight Hair Dark"
436,7878,Male,7657,Mid,4,"Bandana,Cigarette,Muttonchops,Small Shades"
437,7879,Male,2060,Light,2,"Chinstrap,Vampire Hair"
438,7880,Male,1367,Mid,3,"Cowboy Hat,Mustache,Vape"
439,7881,Male,2897,Mid,4,"Luxurious Beard,Mohawk Thin,Pipe,Silver Chain"
440,7882,Female,3506,Light,4,"Blue Eye Shadow,Crazy Hair,Earring,Medical Mask"
441,7883,Male,9465,Albino,2,"Earring,Frumpy Hair"
442,7884,Male,926,Albino,4,"Classic Shades,Luxurious Beard,Messy Hair,Spots"
443,7885,Male,7742,Dark,3,"Earring,Messy Hair,Muttonchops"
444,7886,Male,3481,Light,3,"Fedora,Medical Mask,Small Shades"
445,7887,Female,3632,Albino,3,"Earring,Tassle Hat,Vape,Hidden Earring"
446,7888,Female,633,Light,3,"Black Lipstick,Earring,Pigtails"
447,7889,Female,1074,Light,3,"Earring,Mohawk,Rosy Cheeks"
448,7890,Male,1935,Dark,2,"Frown,Vampire Hair"
449,7891,Female,3540,Light,3,"Cap,Earring,Medical Mask"
450,7892,Male,1355,Light,2,"Cowboy Hat,Smile"
451,7893,Male,7223,Dark,2,"Goat,Shaved Head"
452,7894,Female,8475,Dark,3,"Clown Eyes Blue,Earring,Headband"
453,7895,Male,1463,Mid,2,"Cowboy Hat,Horned Rim Glasses"
454,7896,Male,7895,Light,4,"Earring,Horned Rim Glasses,Pipe,Wild Hair"
455,7897,Female,2206,Dark,3,"Clown Eyes Blue,Hot Lipstick,Red Mohawk"
456,7898,Female,252,Light,4,"Earring,Hot Lipstick,Orange Side,Welding Goggles,Hidden Earring"
457,7899,Female,8676,Mid,2,"Headband,Nerd Glasses"
458,7900,Female,2581,Light,3,"Clown Eyes Blue,Hot Lipstick,Straight Hair Dark"
459,7901,Male,775,Mid,3,"3D Glasses,Handlebars,Top Hat"
460,7902,Male,7862,Dark,4,"Horned Rim Glasses,Mohawk Dark,Pipe,Shadow Beard"
461,7903,Female,2292,Light,3,"Big Shades,Hot Lipstick,Red Mohawk"
462,7904,Female,8481,Mid,4,"Clown Eyes Blue,Crazy Hair,Earring,Hot Lipstick"
463,7905,Male,6890,Albino,3,"Earring,Normal Beard Black,Stringy Hair"
464,7906,Female,8458,Mid,3,"Bandana,Clown Eyes Green,Purple Lipstick"
465,7907,Female,2212,Albino,2,"Clown Eyes Blue,Red Mohawk"
466,7908,Male,6928,Light,3,"Clown Eyes Blue,Normal Beard,Peak Spike"
467,7909,Male,3919,Dark,3,"Front Beard Dark,Horned Rim Glasses,Police Cap"
468,7910,Male,3113,Mid,2,"Gold Chain,Purple Hair"
469,7911,Male,6656,Mid,2,"Knitted Cap,Mustache"
470,7912,Male,6825,Light,4,"Earring,Horned Rim Glasses,Mohawk Dark,Normal Beard Black"
471,7913,Male,6168,Mid,2,"Cap,Chinstrap"
472,7914,Zombie,520,Zombie,2,"Knitted Cap,Normal Beard Black"
473,7915,Female,2756,Albino,3,"Earring,Green Eye Shadow,Straight Hair,Hidden Earring"
474,7916,Female,9603,Mid,2,"Eye Patch,Messy Hair"
475,7917,Male,3120,Dark,4,"Cigarette,Earring,Purple Hair,Smile,Hidden Earring"
476,7918,Male,5284,Dark,3,"Big Shades,Frown,Knitted Cap"
477,7919,Female,7879,Dark,2,"Mohawk Thin,Pipe"
478,7920,Female,21,Mid,6,"Cigarette,Clown Nose,Crazy Hair,Hot Lipstick,Rosy Cheeks,VR"
479,7921,Male,5504,Mid,4,"Big Shades,Handlebars,Pipe,Stringy Hair"
480,7922,Female,9097,Albino,3,"Black Lipstick,Classic Shades,Mohawk"
481,7923,Male,356,Dark,4,"Buck Teeth,Earring,Mohawk Dark,Normal Beard Black"
482,7924,Female,5726,Mid,3,"Cap,Cigarette,Green Eye Shadow"
483,7925,Male,4292,Light,3,"Peak Spike,Small Shades,Smile"
484,7926,Male,4262,Mid,4,"Earring,Mohawk,Mustache,Smile"
485,7927,Male,8852,Light,3,"Cigarette,Classic Shades,Knitted Cap"
486,7928,Female,240,Mid,2,"Black Lipstick,Tiara"
487,7929,Female,2716,Light,4,"Clown Eyes Blue,Gold Chain,Hot Lipstick,Straight Hair"
488,7930,Female,2841,Mid,2,"Mole,Straight Hair"
489,7931,Male,6685,Dark,2,"Mohawk Thin,Mustache"
490,7932,Female,8904,Mid,3,"Knitted Cap,Nerd Glasses,Purple Lipstick"
491,7933,Male,4115,Mid,4,"3D Glasses,Clown Nose,Do-rag,Earring"
492,7934,Male,8617,Mid,3,"Classic Shades,Earring,Headband"
493,7935,Female,3385,Dark,3,"Earring,Gold Chain,Hot Lipstick"
494,7936,Male,8207,Dark,2,"Cap,Nerd Glasses"
495,7937,Female,3705,Albino,3,"Hot Lipstick,Nerd Glasses,Tassle Hat"
496,7938,Female,4551,Light,2,"Clown Eyes Green,Earring"
497,7939,Male,3831,Light,3,"Classic Shades,Fedora,Goat"
498,7940,Female,2289,Mid,4,"Big Shades,Earring,Hot Lipstick,Red Mohawk"
499,7941,Female,2213,Albino,2,"Clown Eyes Blue,Half Shaved"
500,7942,Female,103,Dark,3,"Choker,Hot Lipstick,Pink With Hat"
501,7943,Female,7840,Mid,3,"Clown Eyes Green,Headband,Pipe"
502,7944,Male,3320,Light,5,"Earring,Eye Patch,Frown,Muttonchops,Peak Spike"
503,7945,Male,3355,Light,5,"Earring,Eye Patch,Goat,Messy Hair,Pipe"
504,7946,Male,851,Light,2,"Big Shades,Top Hat"
505,7947,Male,4261,Light,3,"Mohawk Dark,Mustache,Smile"
506,7948,Male,3136,Mid,3,"Earring,Handlebars,Purple Hair,Hidden Earring"
507,7949,Male,7162,Light,2,"Eye Mask,Mohawk"
508,7950,Male,5140,Mid,3,"Front Beard Dark,Regular Shades,Wild Hair"
509,7951,Male,2922,Mid,3,"Cap,Muttonchops,Silver Chain"
510,7952,Male,3111,Mid,3,"Gold Chain,Purple Hair,Shadow Beard"
511,7953,Male,3296,Mid,5,"Earring,Headband,Small Shades,Smile,Vape"
512,7954,Male,7861,Mid,2,"Knitted Cap,Pipe"
513,7955,Male,8200,Dark,3,"Cap,Mole,Nerd Glasses"
514,7956,Male,3286,Albino,5,"Frown,Goat,Pipe,Police Cap,Small Shades"
515,7957,Female,8426,Light,3,"Black Lipstick,Clown Eyes Green,Messy Hair"
516,7958,Female,2695,Mid,2,"Clown Hair Green,Hot Lipstick"
517,7959,Male,7615,Light,3,"Frumpy Hair,Muttonchops,Pipe"
518,7960,Male,3830,Mid,2,"Eye Mask,Fedora"
519,7961,Male,4114,Mid,3,"Chinstrap,Clown Nose,Mohawk"
520,7962,Male,8320,Albino,3,"Bandana,Earring,Small Shades"
521,7963,Male,9202,Dark,2,"Horned Rim Glasses,Mohawk Thin"
522,7964,Male,9888,Mid,2,"Bandana,Classic Shades"
523,7965,Female,9102,Light,3,"Classic Shades,Mohawk,Purple Lipstick"
524,7966,Male,4491,Light,1,Small Shades
525,7967,Female,2472,Dark,4,"Black Lipstick,Blue Eye Shadow,Earring,Straight Hair Dark,Hidden Earring"
526,7968,Male,7547,Light,3,"Big Shades,Do-rag,Earring"
527,7969,Male,7673,Dark,3,"Eye Patch,Headband,Muttonchops"
528,7970,Female,5925,Light,2,"Mohawk Thin,Vape"
529,7971,Female,29,Mid,6,"Big Shades,Black Lipstick,Cigarette,Earring,Mole,Wild Hair,Hidden Earring"
530,7972,Male,3541,Albino,3,"Medical Mask,Messy Hair,Small Shades"
531,7973,Female,261,Dark,3,"Earring,Orange Side,Purple Eye Shadow,Hidden Earring"
532,7974,Male,7152,Dark,3,"Cigarette,Eye Mask,Mohawk"
533,7975,Male,2445,Dark,4,"Chinstrap,Clown Hair Green,Eye Patch,Medical Mask"
534,7976,Female,1909,Light,3,"Blonde Bob,Medical Mask,Purple Eye Shadow"
535,7977,Female,993,Light,3,"Dark Hair,Purple Eye Shadow,Rosy Cheeks"
536,7978,Female,8401,Dark,4,"Black Lipstick,Clown Eyes Green,Earring,Frumpy Hair,Hidden Earring"
537,7979,Male,1969,Light,3,"Eye Patch,Handlebars,Vampire Hair"
538,7980,Female,2188,Light,3,"Clown Eyes Green,Half Shaved,Hot Lipstick"
539,7981,Female,8328,Mid,4,"Clown Eyes Green,Earring,Headband,Hot Lipstick"
540,7982,Female,3450,Dark,2,"Gold Chain,Mohawk"
541,7983,Female,5791,Light,3,"Black Lipstick,Frumpy Hair,Green Eye Shadow"
542,7984,Male,2085,Light,3,"Eye Patch,Normal Beard Black,Vampire Hair"
543,7985,Female,3599,Albino,3,"Blue Eye Shadow,Pipe,Tassle Hat"
544,7986,Male,1425,Light,4,"Cowboy Hat,Earring,Nerd Glasses,Pipe"
545,7987,Female,2266,Dark,3,"Blonde Bob,Hot Lipstick,Regular Shades"
546,7988,Male,5272,Light,3,"Earring,Frown,Headband"
547,7989,Male,4188,Dark,2,"Clown Nose,Frumpy Hair"
548,7990,Male,330,Mid,3,"Buck Teeth,Eye Patch,Purple Hair"
549,7991,Male,5120,Light,3,"Big Shades,Front Beard Dark,Mohawk"
550,7992,Male,1842,Mid,2,"Big Beard,Knitted Cap"
551,7993,Male,2710,Mid,2,"Clown Hair Green,Earring"
552,7994,Female,3012,Dark,3,"3D Glasses,Black Lipstick,Dark Hair"
553,7995,Male,7403,Dark,2,"Pipe,Shaved Head"
554,7996,Male,66,Light,3,"Beanie,Earring,Luxurious Beard"
555,7997,Male,3413,Light,3,"Bandana,Gold Chain,Normal Beard"
556,7998,Male,4727,Mid,3,"Cap Forward,Earring,Eye Patch"
557,7999,Female,1178,Light,4,"Blonde Short,Earring,Hot Lipstick,Nerd Glasses"
558,8000,Male,1004,Albino,5,"Cap,Cigarette,Mustache,Rosy Cheeks,VR"
559,8001,Female,3446,Mid,3,"Gold Chain,Mohawk,Regular Shades"
560,8002,Male,9502,Dark,3,"Mole,Shadow Beard,Wild Hair"
561,8003,Male,4903,Mid,3,"Goat,Hoodie,Regular Shades"
562,8004,Male,6153,Dark,2,"Chinstrap,Peak Spike"
563,8005,Male,6600,Dark,3,"Messy Hair,Mustache,Pipe"
564,8006,Male,4118,Mid,3,"3D Glasses,Clown Nose,Frumpy Hair"
565,8007,Female,5367,Dark,4,"Earring,Hot Lipstick,Knitted Cap,Purple Eye Shadow"
566,8008,Male,3930,Dark,3,"Handlebars,Nerd Glasses,Police Cap"
567,8009,Female,1607,Light,2,"Clown Eyes Green,Wild Blonde"
568,8010,Female,313,Light,2,"Hot Lipstick,Orange Side"
569,8011,Male,6131,Mid,3,"Chinstrap,Classic Shades,Do-rag"
570,8012,Male,3747,Mid,3,"Clown Nose,Fedora,Goat"
571,8013,Male,6868,Mid,3,"Cigarette,Normal Beard Black,Wild Hair"
572,8014,Male,3950,Mid,3,"Earring,Front Beard,Police Cap"
573,8015,Male,4609,Dark,3,"Big Shades,Cap Forward,Front Beard"
574,8016,Male,3517,Dark,3,"Crazy Hair,Luxurious Beard,Medical Mask"
575,8017,Male,810,Light,3,"Earring,Eye Mask,Top Hat"
576,8018,Female,8824,Mid,2,"Crazy Hair,Hot Lipstick"
577,8019,Male,5282,Light,4,"Earring,Frown,Knitted Cap,Regular Shades"
578,8020,Female,1173,Mid,3,"Big Shades,Blonde Short,Hot Lipstick"
579,8021,Male,3452,Mid,2,"Gold Chain,Mohawk Thin"
580,8022,Male,8122,Light,3,"Cap,Clown Eyes Green,Shadow Beard"
581,8023,Female,571,Mid,4,"Black Lipstick,Blue Eye Shadow,Clown Nose,Pigtails"
582,8024,Female,3649,Mid,2,"Pipe,Tassle Hat"
583,8025,Male,6292,Light,3,"Crazy Hair,Eye Mask,Luxurious Beard"
584,8026,Male,4239,Mid,3,"Knitted Cap,Smile,Vape"
585,8027,Female,9648,Dark,4,"Big Shades,Earring,Messy Hair,Purple Lipstick"
586,8028,Male,7869,Mid,3,"Big Shades,Mohawk Thin,Pipe"
587,8029,Female,9696,Light,3,"Earring,Messy Hair,Mole"
588,8030,Female,1256,Dark,3,"Earring,Vape,Wild White Hair,Hidden Earring"
589,8031,Male,7385,Mid,3,"Cigarette,Do-rag,Muttonchops"
590,8032,Female,8414,Mid,4,"Clown Eyes Green,Earring,Mole,Wild Hair,Hidden Earring"
591,8033,Male,4640,Mid,2,"3D Glasses,Cap Forward"
592,8034,Female,889,Mid,3,"Dark Hair,Earring,Spots,Hidden Earring"
593,8035,Female,2975,Light,5,"Cigarette,Dark Hair,Earring,Hot Lipstick,Mole,Hidden Earring"
594,8036,Male,1014,Mid,4,"Peak Spike,Rosy Cheeks,Small Shades,Smile"
595,8037,Female,5674,Mid,4,"Black Lipstick,Blue Eye Shadow,Frumpy Hair,Mole"
596,8038,Female,1980,Albino,3,"Blue Eye Shadow,Purple Lipstick,Red Mohawk"
597,8039,Female,9598,Dark,3,"Eye Patch,Hot Lipstick,Messy Hair"
598,8040,Male,2968,Light,4,"Bandana,Earring,Eye Patch,Silver Chain"
599,8041,Male,882,Mid,4,"Clown Hair Green,Eye Mask,Mustache,Spots"
600,8042,Male,4013,Dark,2,"Pipe,Police Cap"
601,8043,Female,9805,Light,2,"Big Shades,Stringy Hair"
602,8044,Female,294,Albino,3,"Big Shades,Hot Lipstick,Orange Side"
603,8045,Male,1747,Mid,3,"Big Beard,Clown Hair Green,Earring"
604,8046,Male,3868,Light,2,"Eye Patch,Fedora"
605,8047,Male,3799,Dark,4,"Earring,Fedora,Horned Rim Glasses,Luxurious Beard"
606,8048,Male,6144,Mid,2,"Chinstrap,Shaved Head"
607,8049,Male,6976,Dark,2,"Headband,Normal Beard"
608,8050,Male,8628,Light,4,"Earring,Headband,Nerd Glasses,Shadow Beard"
609,8051,Male,5527,Light,3,"Clown Eyes Green,Handlebars,Messy Hair"
610,8052,Male,6645,Mid,3,"Eye Patch,Knitted Cap,Mustache"
611,8053,Male,803,Light,2,"Mustache,Top Hat"
612,8054,Female,5721,Mid,2,"Bandana,Blue Eye Shadow"
613,8055,Female,2791,Light,3,"Clown Eyes Blue,Hot Lipstick,Straight Hair"
614,8056,Male,4116,Mid,4,"Clown Nose,Luxurious Beard,Mohawk Dark,VR"
615,8057,Female,2142,Light,4,"Black Lipstick,Cigarette,Half Shaved,VR"
616,8058,Female,2806,Light,3,"Hot Lipstick,Regular Shades,Straight Hair"
617,8059,Male,3838,Light,2,"Fedora,Goat"
618,8060,Female,9918,Light,4,"Bandana,Big Shades,Cigarette,Earring"
619,8061,Male,3759,Dark,3,"Eye Mask,Fedora,Front Beard Dark"
620,8062,Male,7101,Light,3,"Eye Mask,Mohawk Dark,Muttonchops"
621,8063,Female,112,Dark,3,"Blonde Bob,Choker,Purple Lipstick"
622,8064,Male,3897,Light,3,"Cigarette,Fedora,Nerd Glasses"
623,8065,Male,1901,Light,4,"Earring,Gold Chain,Regular Shades,Vampire Hair"
624,8066,Female,291,Dark,3,"Classic Shades,Hot Lipstick,Orange Side"
625,8067,Male,7292,Light,3,"Goat,Knitted Cap,Mole"
626,8068,Male,6733,Dark,3,"Crazy Hair,Eye Mask,Normal Beard Black"
627,8069,Male,5522,Albino,3,"Frumpy Hair,Handlebars,Small Shades"
628,8070,Male,6340,Mid,3,"3D Glasses,Peak Spike,Shadow Beard"
629,8071,Male,1884,Dark,4,"Muttonchops,Nerd Glasses,Silver Chain,Vampire Hair"
630,8072,Male,3976,Mid,4,"Earring,Mustache,Nerd Glasses,Police Cap"
631,8073,Male,8182,Albino,3,"Cap,Cigarette,Horned Rim Glasses"
632,8074,Male,3856,Light,3,"Cigarette,Fedora,Small Shades"
633,8075,Male,8261,Mid,3,"Knitted Cap,Mole,Small Shades"
634,8076,Female,5724,Mid,3,"Cap,Green Eye Shadow,Pipe"
635,8077,Female,8143,Mid,3,"Cap,Eye Patch,Purple Lipstick"
636,8078,Male,7725,Dark,2,"Frumpy Hair,Muttonchops"
637,8079,Male,3298,Light,5,"Cigarette,Do-rag,Front Beard,Horned Rim Glasses,Smile,Hidden Smile"
638,8080,Male,9621,Dark,4,"Cigarette,Earring,Messy Hair,Shadow Beard"
639,8081,Male,4125,Light,3,"Clown Nose,Do-rag,Normal Beard"
640,8082,Male,1408,Light,3,"Cowboy Hat,Normal Beard,Regular Shades"
641,8083,Male,3145,Dark,3,"Front Beard,Mole,Purple Hair"
642,8084,Male,4453,Albino,2,"Clown Eyes Blue,Normal Beard"
643,8085,Male,1782,Dark,3,"Big Beard,Hoodie,Regular Shades"
644,8086,Male,5333,Dark,4,"Bandana,Cigarette,Frown,Horned Rim Glasses"
645,8087,Male,4181,Light,3,"Clown Nose,Frumpy Hair,Shadow Beard"
646,8088,Male,2962,Dark,2,"Silver Chain,Wild Hair"
647,8089,Female,2656,Dark,3,"Black Lipstick,Mole,Straight Hair Dark"
648,8090,Male,6661,Light,3,"Big Shades,Mohawk Dark,Mustache"
649,8091,Female,8879,Mid,2,"Knitted Cap,Regular Shades"
650,8092,Female,9344,Dark,3,"Cigarette,Eye Patch,Frumpy Hair"
651,8093,Male,5121,Mid,3,"Front Beard Dark,Horned Rim Glasses,Mohawk Thin"
652,8094,Female,1681,Dark,3,"Hot Lipstick,Nerd Glasses,Wild Blonde"
653,8095,Male,2224,Dark,3,"Eye Patch,Shadow Beard,Vampire Hair"
654,8096,Female,428,Light,2,"Half Shaved,Welding Goggles"
655,8097,Female,5675,Mid,3,"Black Lipstick,Blue Eye Shadow,Frumpy Hair"
656,8098,Male,6483,Mid,3,"Earring,Frumpy Hair,Luxurious Beard"
657,8099,Male,8118,Albino,2,"Cap,Small Shades"
658,8100,Male,791,Mid,2,"Chinstrap,Top Hat"
659,8101,Male,3316,Dark,5,"Chinstrap,Earring,Frown,Mole,Stringy Hair,Hidden Mole"
660,8102,Male,7985,Light,3,"Shadow Beard,VR,Wild Hair"
661,8103,Male,5061,Light,3,"Bandana,Front Beard Dark,VR"
662,8104,Male,6547,Light,2,"Luxurious Beard,Stringy Hair"
663,8105,Female,101,Light,4,"Black Lipstick,Choker,Pigtails,Rosy Cheeks"
664,8106,Male,5550,Mid,3,"Earring,Handlebars,Knitted Cap"
665,8107,Male,5329,Mid,3,"Earring,Frown,Stringy Hair"
666,8108,Male,6863,Mid,3,"Earring,Frumpy Hair,Normal Beard Black"
667,8109,Male,6087,Albino,3,"Cigarette,Front Beard,Messy Hair"
668,8110,Female,5381,Light,2,"Mohawk Dark,Purple Eye Shadow"
669,8111,Male,2154,Mid,2,"Vampire Hair,VR"
670,8112,Male,6956,Mid,4,"Cap,Mole,Nerd Glasses,Normal Beard,Hidden Mole"
671,8113,Male,7186,Light,2,"Eye Mask,Messy Hair"
672,8114,Male,7134,Mid,2,"Crazy Hair,Eye Mask"
673,8115,Female,7933,Dark,3,"Black Lipstick,Headband,VR"
674,8116,Male,7022,Mid,3,"Cigarette,Mohawk,Normal Beard"
675,8117,Male,1422,Dark,2,"Cowboy Hat,Muttonchops"
676,8118,Male,5027,Dark,3,"Big Shades,Do-rag,Front Beard Dark"
677,8119,Female,9390,Mid,3,"Black Lipstick,Frumpy Hair,Horned Rim Glasses"
678,8120,Male,4098,Albino,4,"Clown Nose,Front Beard,Frown,Stringy Hair,Hidden Frown"
679,8121,Male,6216,Albino,3,"Chinstrap,Horned Rim Glasses,Mohawk"
680,8122,Male,4564,Light,2,"Earring,Shadow Beard"
681,8123,Male,1798,Mid,3,"Big Beard,Do-rag,Small Shades"
682,8124,Male,1843,Light,3,"Big Beard,Eye Patch,Mohawk Dark"
683,8125,Male,6118,Mid,3,"3D Glasses,Chinstrap,Stringy Hair"
684,8126,Female,2183,Dark,3,"Clown Eyes Green,Purple Lipstick,Red Mohawk"
685,8127,Zombie,534,Zombie,1,Headband
686,8128,Female,1585,Mid,2,"VR,Wild Blonde"
687,8129,Male,6289,Light,3,"Do-rag,Eye Mask,Luxurious Beard"
688,8130,Male,2970,Light,3,"Nerd Glasses,Silver Chain,Stringy Hair"
689,8131,Male,6949,Mid,3,"Frumpy Hair,Normal Beard,VR"
690,8132,Male,5041,Light,3,"Clown Eyes Green,Front Beard Dark,Peak Spike"
691,8133,Female,8222,Albino,2,"Cap,Purple Lipstick"
692,8134,Female,743,Albino,2,"Hot Lipstick,Pink With Hat"
693,8135,Male,7569,Mid,3,"Earring,Nerd Glasses,Shaved Head"
694,8136,Male,5299,Mid,3,"Frown,Mohawk Thin,Nerd Glasses"
695,8137,Female,2325,Albino,2,"Half Shaved,Nerd Glasses"
696,8138,Male,4403,Light,3,"Earring,Handlebars,Small Shades"
697,8139,Male,2113,Light,3,"Earring,Goat,Vampire Hair"
698,8140,Female,2802,Light,3,"Cigarette,Classic Shades,Straight Hair"
699,8141,Female,1069,Light,2,"Mohawk Dark,Rosy Cheeks"
700,8142,Female,5771,Light,3,"Green Eye Shadow,Mohawk Thin,Purple Lipstick"
701,8143,Male,6267,Mid,3,"Bandana,Chinstrap,Earring"
702,8144,Male,9841,Mid,2,"Mole,Stringy Hair"
703,8145,Male,6538,Dark,3,"Classic Shades,Luxurious Beard,Stringy Hair"
704,8146,Male,95,Mid,2,"Beanie,Cigarette"
705,8147,Female,8806,Dark,3,"Cigarette,Crazy Hair,Purple Lipstick"
706,8148,Female,1114,Mid,2,"Blonde Short,Purple Eye Shadow"
707,8149,Female,1518,Mid,2,"Purple Eye Shadow,Straight Hair Blonde"
708,8150,Female,5821,Dark,2,"Green Eye Shadow,Stringy Hair"
709,8151,Male,5067,Mid,3,"Front Beard Dark,Headband,Small Shades"
710,8152,Male,25,Light,6,"Earring,Eye Patch,Gold Chain,Knitted Cap,Luxurious Beard,Smile,Hidden Smile"
