,id,types,rarity,skin,total_traits,traits
1251,4251,Male,798,Dark,4,"Earring,Mustache,Top Hat,VR"
1252,4252,Male,7211,Dark,3,"Eye Patch,Goat,Shaved Head"
1253,4253,Male,3904,Albino,2,"Earring,Fedora"
1254,4254,Female,1940,Albino,4,"Blonde Bob,Earring,Purple Eye Shadow,Purple Lipstick,Hidden Earring"
1255,4255,Male,4141,Dark,4,"Cap,Clown Nose,Shadow Beard,Small Shades"
1256,4256,Male,8655,Dark,3,"Big Shades,Earring,Headband"
1257,4257,Female,5389,Albino,3,"Hot Lipstick,Mohawk Thin,Purple Eye Shadow"
1258,4258,Male,4404,Light,2,"Classic Shades,Handlebars"
1259,4259,Male,3549,Light,4,"Crazy Hair,Horned Rim Glasses,Medical Mask,Shadow Beard"
1260,4260,Male,2931,Mid,4,"Cigarette,Mohawk,Silver Chain,VR"
1261,4261,Male,2904,Mid,4,"Cigarette,Do-rag,Normal Beard Black,Silver Chain"
1262,4262,Male,9371,Light,3,"Earring,Frumpy Hair,Shadow Beard"
1263,4263,Female,7876,Albino,2,"Mohawk,Pipe"
1264,4264,Female,1479,Albino,2,"Silver Chain,Wild Blonde"
1265,4265,Female,5680,Dark,2,"Blue Eye Shadow,Frumpy Hair"
1266,4266,Female,5648,Light,3,"Blue Eye Shadow,Hot Lipstick,Knitted Cap"
1267,4267,Female,1203,Mid,2,"Blonde Short,Purple Lipstick"
1268,4268,Female,1241,Albino,3,"Blue Eye Shadow,Cigarette,Wild White Hair"
1269,4269,Female,9705,Albino,2,"Messy Hair,Purple Lipstick"
1270,4270,Female,9670,Albino,3,"Messy Hair,Nerd Glasses,Purple Lipstick"
1271,4271,Male,3257,Light,2,"Nerd Glasses,Purple Hair"
1272,4272,Male,2926,Light,4,"Earring,Peak Spike,Shadow Beard,Silver Chain"
1273,4273,Female,8464,Dark,2,"Bandana,Clown Eyes Green"
1274,4274,Female,8988,Mid,3,"Black Lipstick,Mohawk Dark,Regular Shades"
1275,4275,Female,9796,Dark,3,"Big Shades,Hot Lipstick,Stringy Hair"
1276,4276,Female,1669,Dark,2,"Big Shades,Straight Hair Blonde"
1277,4277,Female,9558,Dark,3,"Black Lipstick,Cigarette,Wild Hair"
1278,4278,Male,3980,Mid,2,"Mustache,Police Cap"
1279,4279,Female,2830,Light,2,"Nerd Glasses,Straight Hair"
1280,4280,Male,4594,Dark,4,"Cap Forward,Frown,Regular Shades,Shadow Beard"
1281,4281,Female,1294,Mid,2,"Classic Shades,Wild White Hair"
1282,4282,Male,2252,Light,2,"Classic Shades,Vampire Hair"
1283,4283,Male,6358,Light,4,"3D Glasses,Cap,Earring,Shadow Beard"
1284,4284,Male,3533,Light,3,"Knitted Cap,Medical Mask,Muttonchops"
1285,4285,Male,6945,Light,4,"Cap,Earring,Normal Beard,VR"
1286,4286,Female,1545,Mid,4,"Earring,Green Eye Shadow,Hot Lipstick,Straight Hair Blonde,Hidden Earring"
1287,4287,Male,7556,Light,2,"Do-rag,Horned Rim Glasses"
1288,4288,Female,978,Mid,2,"Rosy Cheeks,Wild White Hair"
1289,4289,Male,4217,Mid,3,"Cap Forward,Eye Mask,Smile"
1290,4290,Male,779,Light,2,"Handlebars,Top Hat"
1291,4291,Male,7369,Dark,2,"Bandana,Goat"
1292,4292,Male,7203,Dark,2,"Bandana,Eye Mask"
1293,4293,Male,9017,Light,3,"Cigarette,Mohawk Dark,Nerd Glasses"
1294,4294,Female,6501,Dark,3,"3D Glasses,Hot Lipstick,Wild Hair"
1295,4295,Male,2087,Light,3,"Earring,Normal Beard Black,Vampire Hair"
1296,4296,Male,7491,Light,4,"Do-rag,Mole,Regular Shades,Shadow Beard"
1297,4297,Male,9739,Light,3,"Eye Patch,Shadow Beard,Stringy Hair"
1298,4298,Male,4330,Albino,4,"Earring,Knitted Cap,Regular Shades,Smile"
1299,4299,Male,7746,Mid,2,"Messy Hair,Muttonchops"
1300,4300,Female,737,Dark,2,"Mole,Pink With Hat"
1301,4301,Female,1267,Albino,3,"Purple Lipstick,VR,Wild White Hair"
1302,4302,Female,2788,Light,4,"Clown Eyes Blue,Earring,Purple Lipstick,Straight Hair,Hidden Earring"
1303,4303,Male,7374,Mid,3,"Do-rag,Muttonchops,Small Shades"
1304,4304,Female,2375,Albino,2,"Purple Lipstick,Red Mohawk"
1305,4305,Female,5339,Mid,3,"Black Lipstick,Cap,Purple Eye Shadow"
1306,4306,Female,9872,Light,2,"Earring,Stringy Hair"
1307,4307,Male,8859,Mid,4,"Earring,Knitted Cap,Regular Shades,Shadow Beard"
1308,4308,Male,9487,Dark,3,"Classic Shades,Earring,Wild Hair"
1309,4309,Female,2986,Mid,4,"Dark Hair,Earring,Purple Eye Shadow,Purple Lipstick,Hidden Earring"
1310,4310,Female,9606,Light,3,"Classic Shades,Messy Hair,Purple Lipstick"
1311,4311,Male,5290,Dark,3,"Frown,Mohawk Dark,Nerd Glasses"
1312,4312,Male,6182,Mid,3,"Big Shades,Chinstrap,Headband"
1313,4313,Female,4577,Albino,2,"Cigarette,Purple Lipstick"
1314,4314,Female,465,Light,2,"Frumpy Hair,Welding Goggles"
1315,4315,Female,2349,Dark,2,"Black Lipstick,Red Mohawk"
1316,4316,Female,3279,Light,5,"Cigarette,Classic Shades,Earring,Hot Lipstick,Tassle Hat,Hidden Earring"
1317,4317,Male,6583,Dark,2,"Do-rag,Mustache"
1318,4318,Female,8391,Light,3,"Clown Eyes Green,Earring,Mohawk Thin"
1319,4319,Female,2686,Dark,4,"Cigarette,Earring,Hot Lipstick,Straight Hair Dark,Hidden Earring"
1320,4320,Male,4705,Mid,2,"Cap Forward,VR"
1321,4321,Male,6066,Dark,2,"Front Beard,Frumpy Hair"
1322,4322,Male,5302,Dark,2,"Frown,Mohawk Thin"
1323,4323,Male,1474,Dark,2,"Cigarette,Cowboy Hat"
1324,4324,Male,334,Mid,5,"Buck Teeth,Earring,Eye Mask,Headband,Normal Beard Black"
1325,4325,Male,7479,Albino,3,"Classic Shades,Do-rag,Earring"
1326,4326,Male,9573,Mid,2,"Mole,Wild Hair"
1327,4327,Female,5448,Light,2,"Bandana,Purple Eye Shadow"
1328,4328,Male,3882,Dark,2,"Fedora,Shadow Beard"
1329,4329,Male,7158,Dark,2,"Eye Mask,Mohawk Thin"
1330,4330,Male,9801,Light,3,"Earring,Horned Rim Glasses,Stringy Hair"
1331,4331,Male,9216,Mid,2,"Big Shades,Mohawk"
1332,4332,Female,3004,Dark,4,"Dark Hair,Earring,Green Eye Shadow,Purple Lipstick,Hidden Earring"
1333,4333,Female,175,Light,2,"Mole,Pilot Helmet"
1334,4334,Female,8416,Dark,3,"Clown Eyes Green,Hot Lipstick,Wild Hair"
1335,4335,Male,9315,Mid,3,"Cigarette,Earring,Mohawk Thin"
1336,4336,Male,1396,Light,3,"Cowboy Hat,Earring,Mustache"
1337,4337,Male,5989,Mid,3,"Front Beard,Mohawk Dark,Pipe"
1338,4338,Male,4086,Dark,3,"Cap Forward,Clown Nose,Nerd Glasses"
1339,4339,Female,8747,Light,2,"Crazy Hair,Regular Shades"
1340,4340,Female,2365,Dark,2,"Mole,Red Mohawk"
1341,4341,Male,7038,Dark,3,"Big Shades,Frumpy Hair,Normal Beard"
1342,4342,Male,3535,Light,2,"Medical Mask,Peak Spike"
1343,4343,Female,2679,Mid,3,"Cigarette,Purple Lipstick,Straight Hair Dark"
1344,4344,Female,8407,Mid,3,"Clown Eyes Green,Frumpy Hair,Hot Lipstick"
1345,4345,Female,1176,Light,2,"Big Shades,Blonde Short"
1346,4346,Female,666,Mid,3,"Pink With Hat,Purple Eye Shadow,Purple Lipstick"
1347,4347,Female,732,Mid,2,"Nerd Glasses,Pink With Hat"
1348,4348,Female,5817,Light,3,"Green Eye Shadow,Mole,Stringy Hair"
1349,4349,Female,2367,Light,2,"Blonde Bob,Mole"
1350,4350,Male,1822,Dark,4,"Big Beard,Clown Eyes Green,Earring,Headband"
1351,4351,Female,4185,Mid,3,"Clown Nose,Frumpy Hair,Purple Lipstick"
1352,4352,Male,4268,Albino,4,"Classic Shades,Messy Hair,Normal Beard,Smile,Hidden Smile"
1353,4353,Female,2203,Light,3,"Clown Eyes Blue,Purple Lipstick,Red Mohawk"
1354,4354,Female,1293,Light,2,"Classic Shades,Wild White Hair"
1355,4355,Male,2247,Mid,3,"Classic Shades,Earring,Vampire Hair"
1356,4356,Male,6450,Mid,3,"Horned Rim Glasses,Luxurious Beard,Mohawk Thin"
1357,4357,Female,9785,Mid,3,"Purple Lipstick,Regular Shades,Stringy Hair"
1358,4358,Female,130,Mid,3,"Choker,Headband,Purple Lipstick"
1359,4359,Male,8009,Mid,3,"Mole,Stringy Hair,VR"
1360,4360,Male,7215,Dark,3,"Big Shades,Do-rag,Goat"
1361,4361,Male,6850,Mid,3,"Earring,Mohawk,Normal Beard Black"
1362,4362,Female,2311,Mid,2,"Blonde Bob,Horned Rim Glasses"
1363,4363,Male,2084,Dark,3,"Eye Patch,Normal Beard Black,Vampire Hair"
1364,4364,Female,5642,Light,4,"Blue Eye Shadow,Crazy Hair,Earring,Hot Lipstick"
1365,4365,Female,8232,Mid,2,"Cap,Hot Lipstick"
1366,4366,Female,2003,Mid,2,"Blue Eye Shadow,Red Mohawk"
1367,4367,Female,3648,Light,2,"Pipe,Tassle Hat"
1368,4368,Female,8637,Mid,4,"Black Lipstick,Earring,Headband,Regular Shades"
1369,4369,Male,7676,Light,3,"Headband,Muttonchops,Regular Shades"
1370,4370,Male,5296,Mid,3,"Frown,Mohawk Thin,Shadow Beard"
1371,4371,Male,5000,Light,4,"Cap,Front Beard Dark,Frown,Horned Rim Glasses,Hidden Frown"
1372,4372,Female,1237,Light,3,"Black Lipstick,Blue Eye Shadow,Wild White Hair"
1373,4373,Male,3898,Dark,2,"Fedora,Nerd Glasses"
1374,4374,Female,8434,Dark,2,"Clown Eyes Green,Messy Hair"
1375,4375,Male,5937,Mid,3,"Horned Rim Glasses,Vape,Wild Hair"
1376,4376,Female,613,Albino,3,"Clown Eyes Blue,Hot Lipstick,Pigtails"
1377,4377,Female,5356,Mid,3,"Crazy Hair,Purple Eye Shadow,Purple Lipstick"
1378,4378,Male,5056,Light,3,"Front Beard Dark,Mohawk Dark,VR"
1379,4379,Male,4842,Mid,3,"3D Glasses,Hoodie,Shadow Beard"
1380,4380,Female,216,Light,1,Tiara
1381,4381,Female,2668,Mid,2,"Black Lipstick,Clown Hair Green"
1382,4382,Female,3430,Light,3,"Cap,Gold Chain,Purple Lipstick"
1383,4383,Female,713,Dark,4,"Classic Shades,Earring,Hot Lipstick,Pink With Hat,Hidden Earring"
1384,4384,Male,6742,Dark,3,"Do-rag,Horned Rim Glasses,Normal Beard Black"
1385,4385,Male,6843,Light,3,"Mohawk,Nerd Glasses,Normal Beard Black"
1386,4386,Male,9372,Mid,3,"Earring,Frumpy Hair,Shadow Beard"
1387,4387,Male,1005,Dark,5,"Cigarette,Headband,Mustache,Nerd Glasses,Rosy Cheeks"
1388,4388,Male,3995,Light,2,"Normal Beard,Police Cap"
1389,4389,Male,4987,Mid,3,"Cigarette,Hoodie,Nerd Glasses"
1390,4390,Male,4094,Light,4,"Clown Nose,Earring,Front Beard Dark,Headband"
1391,4391,Male,6666,Dark,2,"Mohawk Dark,Mustache"
1392,4392,Male,9441,Dark,2,"Frumpy Hair,Mole"
1393,4393,Female,419,Light,3,"Black Lipstick,Blonde Bob,Welding Goggles"
1394,4394,Male,5059,Albino,3,"Front Beard Dark,Stringy Hair,VR"
1395,4395,Male,6466,Light,2,"Luxurious Beard,Mohawk Thin"
1396,4396,Female,7988,Dark,3,"Hot Lipstick,VR,Wild Hair"
1397,4397,Female,636,Mid,2,"Black Lipstick,Pigtails"
1398,4398,Female,2040,Dark,3,"Blonde Bob,Purple Lipstick,Vape"
1399,4399,Male,3767,Light,2,"Fedora,Front Beard Dark"
1400,4400,Male,4638,Dark,2,"3D Glasses,Cap Forward"
1401,4401,Female,2102,Light,3,"Eye Mask,Purple Lipstick,Red Mohawk"
1402,4402,Male,5497,Albino,3,"Earring,Handlebars,Peak Spike"
1403,4403,Male,1475,Dark,2,"Cowboy Hat,Earring"
1404,4404,Male,7974,Mid,4,"Frumpy Hair,Mole,Shadow Beard,VR"
1405,4405,Female,1326,Albino,3,"Earring,Purple Lipstick,Wild White Hair,Hidden Earring"
1406,4406,Female,9839,Light,2,"Mole,Stringy Hair"
1407,4407,Male,9497,Dark,3,"Big Shades,Shadow Beard,Wild Hair"
1408,4408,Male,6565,Light,2,"3D Glasses,Bandana"
1409,4409,Male,2946,Light,3,"Classic Shades,Mohawk Thin,Silver Chain"
1410,4410,Female,4499,Mid,1,Clown Eyes Blue
1411,4411,Male,4597,Dark,2,"Cap Forward,Frown"
1412,4412,Male,7153,Albino,3,"Earring,Eye Mask,Mohawk"
1413,4413,Male,6644,Mid,2,"Crazy Hair,Mustache"
1414,4414,Male,6732,Dark,4,"Eye Mask,Headband,Mole,Normal Beard Black,Hidden Mole"
1415,4415,Male,3301,Albino,5,"Eye Patch,Luxurious Beard,Mohawk,Pipe,Smile,Hidden Smile"
1416,4416,Female,9117,Mid,2,"Classic Shades,Mohawk Thin"
1417,4417,Female,1984,Albino,3,"Blonde Bob,Blue Eye Shadow,Hot Lipstick"
1418,4418,Female,669,Mid,2,"Pink With Hat,Purple Eye Shadow"
1419,4419,Male,7724,Mid,3,"Earring,Frumpy Hair,Muttonchops"
1420,4420,Female,970,Mid,3,"Hot Lipstick,Spots,Wild Hair"
1421,4421,Female,9389,Mid,3,"Big Shades,Black Lipstick,Frumpy Hair"
1422,4422,Male,4540,Dark,1,Earring
1423,4423,Female,8133,Mid,3,"Cap,Clown Eyes Blue,Hot Lipstick"
1424,4424,Female,1219,Albino,5,"Black Lipstick,Cigarette,Clown Eyes Green,Earring,Wild White Hair,Hidden Earring"
1425,4425,Male,7781,Mid,4,"Big Shades,Earring,Peak Spike,Shadow Beard"
1426,4426,Male,7364,Light,4,"Bandana,Big Shades,Goat,Mole"
1427,4427,Male,6821,Mid,2,"Knitted Cap,Normal Beard Black"
1428,4428,Male,3429,Mid,4,"Cap,Classic Shades,Earring,Gold Chain"
1429,4429,Female,8945,Light,2,"Earring,Knitted Cap"
1430,4430,Female,8408,Albino,2,"Clown Eyes Green,Frumpy Hair"
1431,4431,Male,7358,Mid,3,"Earring,Goat,Stringy Hair"
1432,4432,Female,2302,Dark,2,"Blonde Bob,Horned Rim Glasses"
1433,4433,Male,8412,Mid,2,"Clown Eyes Green,Frumpy Hair"
1434,4434,Female,5798,Mid,3,"Black Lipstick,Green Eye Shadow,Wild Hair"
1435,4435,Male,3267,Mid,5,"Cap,Front Beard,Gold Chain,Mole,Regular Shades"
1436,4436,Male,6550,Mid,3,"Bandana,Luxurious Beard,Regular Shades"
1437,4437,Male,3802,Light,2,"3D Glasses,Fedora"
1438,4438,Female,5812,Light,2,"Green Eye Shadow,Messy Hair"
1439,4439,Female,3032,Light,3,"Cigarette,Clown Eyes Green,Dark Hair"
1440,4440,Male,7850,Mid,4,"Big Shades,Crazy Hair,Earring,Pipe"
1441,4441,Male,4854,Light,2,"3D Glasses,Hoodie"
1442,4442,Male,1424,Mid,2,"Cowboy Hat,Muttonchops"
1443,4443,Female,9942,Dark,2,"Bandana,Nerd Glasses"
1444,4444,Male,6744,Dark,3,"Mole,Normal Beard Black,Shaved Head,Hidden Mole"
1445,4445,Male,7662,Light,2,"Peak Spike,Small Shades"
1446,4446,Male,4121,Mid,3,"Cap,Clown Nose,Normal Beard Black"
1447,4447,Male,7259,Mid,2,"Cap,Goat"
1448,4448,Male,9776,Dark,3,"Nerd Glasses,Shadow Beard,Stringy Hair"
1449,4449,Female,5364,Dark,4,"Earring,Knitted Cap,Mole,Purple Eye Shadow"
1450,4450,Male,5230,Mid,3,"Do-rag,Earring,Frown"
1451,4451,Male,7562,Mid,2,"Do-rag,Horned Rim Glasses"
1452,4452,Male,7952,Dark,3,"Mohawk Dark,Shadow Beard,VR"
1453,4453,Female,4568,Light,2,"Horned Rim Glasses,Purple Lipstick"
1454,4454,Male,6222,Light,2,"Chinstrap,Mohawk Thin"
1455,4455,Female,9846,Light,3,"Earring,Purple Lipstick,Stringy Hair"
1456,4456,Female,272,Mid,2,"Green Eye Shadow,Orange Side"
1457,4457,Male,1053,Dark,2,"Peak Spike,Rosy Cheeks"
1458,4458,Male,881,Light,3,"Clown Hair Green,Front Beard,Spots"
1459,4459,Male,4518,Light,1,Nerd Glasses
1460,4460,Male,7648,Mid,2,"Cap,Muttonchops"
1461,4461,Female,1520,Dark,4,"Blue Eye Shadow,Mole,Pipe,Straight Hair Blonde"
1462,4462,Male,5968,Albino,4,"Big Shades,Cigarette,Do-rag,Front Beard"
1463,4463,Male,7880,Dark,2,"Mohawk,Pipe"
1464,4464,Ape,39,Ape,3,"Do-rag,Eye Mask,Vape"
1465,4465,Female,5687,Mid,4,"Blue Eye Shadow,Earring,Hot Lipstick,Wild Hair,Hidden Earring"
1466,4466,Male,7593,Mid,2,"Cigarette,Do-rag"
1467,4467,Female,3059,Dark,3,"Dark Hair,Earring,Regular Shades,Hidden Earring"
1468,4468,Female,296,Mid,3,"Earring,Nerd Glasses,Orange Side,Hidden Earring"
1469,4469,Male,6950,Light,3,"Messy Hair,Normal Beard,VR"
1470,4470,Male,8163,Mid,3,"Cap,Horned Rim Glasses,Shadow Beard"
1471,4471,Male,8942,Albino,2,"Earring,Knitted Cap"
1472,4472,Zombie,485,Zombie,2,"Cigarette,Purple Hair"
1473,4473,Male,7859,Albino,2,"Knitted Cap,Pipe"
1474,4474,Male,6167,Light,2,"Cap,Chinstrap"
1475,4475,Male,7588,Dark,2,"Cigarette,Do-rag"
1476,4476,Male,6202,Light,3,"Chinstrap,Earring,Knitted Cap"
1477,4477,Male,7755,Dark,2,"Eye Patch,Peak Spike"
1478,4478,Male,3422,Dark,3,"Gold Chain,Mohawk Thin,Muttonchops"
1479,4479,Male,6670,Light,3,"Eye Patch,Mohawk,Mustache"
1480,4480,Male,4730,Mid,2,"Cap Forward,Eye Patch"
1481,4481,Male,9500,Mid,3,"Horned Rim Glasses,Shadow Beard,Wild Hair"
1482,4482,Male,9074,Mid,3,"Eye Patch,Mohawk Thin,Shadow Beard"
1483,4483,Male,3876,Mid,4,"Earring,Fedora,Horned Rim Glasses,Shadow Beard"
1484,4484,Male,8624,Dark,3,"Headband,Regular Shades,Shadow Beard"
1485,4485,Female,723,Mid,3,"Black Lipstick,Horned Rim Glasses,Pink With Hat"
1486,4486,Female,9854,Light,3,"Earring,Hot Lipstick,Stringy Hair"
1487,4487,Male,3902,Light,2,"Cigarette,Fedora"
1488,4488,Male,5294,Light,3,"Frown,Mohawk,Shadow Beard"
1489,4489,Female,9071,Mid,2,"Earring,Mohawk Dark"
1490,4490,Male,8286,Light,2,"Mohawk,Small Shades"
1491,4491,Female,5666,Light,3,"Blue Eye Shadow,Hot Lipstick,Mohawk"
1492,4492,Male,3988,Mid,3,"Normal Beard,Pipe,Police Cap"
1493,4493,Male,7359,Dark,2,"Goat,Stringy Hair"
1494,4494,Male,4360,Dark,4,"Nerd Glasses,Shadow Beard,Smile,Wild Hair"
1495,4495,Male,6089,Albino,2,"Front Beard,Messy Hair"
1496,4496,Female,5664,Mid,4,"Blue Eye Shadow,Earring,Hot Lipstick,Mohawk Thin"
1497,4497,Male,3862,Light,2,"Clown Eyes Green,Fedora"
1498,4498,Male,3951,Light,2,"Front Beard,Police Cap"
1499,4499,Male,7957,Light,3,"Earring,Mohawk Dark,VR"
1500,4500,Female,437,Dark,3,"Dark Hair,Purple Lipstick,Welding Goggles"
1501,4501,Male,1398,Light,2,"Cowboy Hat,Mustache"
1502,4502,Female,1694,Dark,2,"Black Lipstick,Straight Hair Blonde"
1503,4503,Male,8739,Mid,2,"Crazy Hair,Shadow Beard"
1504,4504,Female,5769,Mid,3,"Black Lipstick,Green Eye Shadow,Mohawk"
1505,4505,Male,1063,Mid,3,"Earring,Headband,Rosy Cheeks"
1506,4506,Male,60,Light,3,"Beanie,Earring,Front Beard"
1507,4507,Male,4661,Mid,2,"Cap Forward,Normal Beard Black"
1508,4508,Male,6896,Mid,4,"Bandana,Big Shades,Cigarette,Normal Beard Black"
1509,4509,Male,6778,Light,2,"Cap,Normal Beard Black"
1510,4510,Male,6822,Mid,4,"Earring,Eye Patch,Mohawk Dark,Normal Beard Black"
1511,4511,Male,6579,Albino,2,"Do-rag,Mustache"
1512,4512,Female,8459,Mid,3,"Bandana,Clown Eyes Green,Hot Lipstick"
1513,4513,Zombie,54,Zombie,3,"Beanie,Earring,Luxurious Beard"
1514,4514,Female,8230,Dark,2,"Cap,Hot Lipstick"
1515,4515,Female,2586,Light,2,"Clown Eyes Blue,Clown Hair Green"
1516,4516,Female,5372,Light,2,"Knitted Cap,Purple Eye Shadow"
1517,4517,Female,1235,Mid,2,"Purple Eye Shadow,Wild White Hair"
1518,4518,Female,8417,Light,3,"Clown Eyes Green,Hot Lipstick,Wild Hair"
1519,4519,Male,7365,Dark,3,"Bandana,Goat,Horned Rim Glasses"
1520,4520,Male,975,Albino,2,"Spots,Stringy Hair"
1521,4521,Male,8860,Dark,3,"Knitted Cap,Regular Shades,Shadow Beard"
1522,4522,Male,853,Dark,2,"Nerd Glasses,Top Hat"
1523,4523,Male,9636,Mid,3,"Earring,Messy Hair,Regular Shades"
1524,4524,Male,8970,Albino,2,"Classic Shades,Mohawk Dark"
1525,4525,Female,2131,Dark,4,"Black Lipstick,Earring,Half Shaved,Pipe,Hidden Earring"
1526,4526,Male,4091,Dark,3,"Clown Nose,Hoodie,Normal Beard"
1527,4527,Male,8022,Light,2,"Bandana,VR"
1528,4528,Male,5183,Mid,3,"Front Beard,Frown,Frumpy Hair,Hidden Frown"
1529,4529,Male,771,Dark,3,"Eye Mask,Frown,Top Hat"
1530,4530,Female,9292,Albino,3,"Cigarette,Hot Lipstick,Mohawk"
1531,4531,Male,3160,Dark,3,"Luxurious Beard,Purple Hair,Small Shades"
1532,4532,Male,5907,Light,2,"Knitted Cap,Vape"
1533,4533,Male,3999,Dark,3,"Goat,Police Cap,VR"
1534,4534,Male,6027,Light,3,"Front Beard,Knitted Cap,Nerd Glasses"
1535,4535,Female,700,Dark,2,"Clown Eyes Green,Pink With Hat"
1536,4536,Female,3022,Mid,3,"Dark Hair,Purple Lipstick,VR"
1537,4537,Female,8227,Dark,3,"Cap,Earring,Hot Lipstick"
1538,4538,Male,5986,Light,2,"Front Beard,Peak Spike"
1539,4539,Male,9932,Light,2,"Bandana,Big Shades"
1540,4540,Male,7779,Light,2,"Classic Shades,Peak Spike"
1541,4541,Male,9474,Dark,3,"Earring,Eye Patch,Wild Hair"
1542,4542,Male,2707,Light,2,"Clown Hair Green,Earring"
1543,4543,Male,6484,Dark,2,"Frumpy Hair,Luxurious Beard"
1544,4544,Male,6809,Light,2,"Crazy Hair,Normal Beard Black"
1545,4545,Female,1229,Dark,3,"Hot Lipstick,Purple Eye Shadow,Wild White Hair"
1546,4546,Female,9835,Light,3,"Earring,Mole,Stringy Hair"
1547,4547,Female,9979,Light,3,"Bandana,Earring,Hot Lipstick"
1548,4548,Female,2405,Mid,2,"Hot Lipstick,Red Mohawk"
1549,4549,Male,2551,Albino,2,"Clown Hair Green,VR"
1550,4550,Male,6627,Light,4,"Big Shades,Earring,Headband,Mustache"
1551,4551,Male,4899,Mid,3,"Goat,Hoodie,VR"
1552,4552,Male,5888,Dark,4,"Classic Shades,Earring,Headband,Vape"
1553,4553,Male,6397,Mid,3,"Classic Shades,Crazy Hair,Luxurious Beard"
1554,4554,Female,2616,Dark,4,"Hot Lipstick,Mole,Regular Shades,Straight Hair Dark"
1555,4555,Male,7726,Light,2,"Frumpy Hair,Muttonchops"
1556,4556,Male,5267,Light,3,"Clown Eyes Green,Frown,Mohawk"
1557,4557,Male,6802,Dark,2,"Headband,Normal Beard Black"
1558,4558,Male,4216,Dark,3,"Cap Forward,Normal Beard,Smile,Hidden Smile"
1559,4559,Zombie,564,Zombie,2,"Earring,Stringy Hair"
1560,4560,Female,1193,Light,3,"Blonde Short,Cigarette,Mole"
1561,4561,Male,3903,Mid,2,"Cigarette,Fedora"
1562,4562,Female,8008,Light,3,"Black Lipstick,Stringy Hair,VR"
1563,4563,Female,8920,Dark,2,"Knitted Cap,Mole"
1564,4564,Male,9869,Albino,2,"Earring,Stringy Hair"
1565,4565,Male,4927,Light,3,"Hoodie,Shadow Beard,VR"
1566,4566,Female,727,Light,2,"Big Shades,Pink With Hat"
1567,4567,Male,322,Mid,3,"Bandana,Big Beard,Buck Teeth"
1568,4568,Female,1717,Dark,2,"Purple Lipstick,Straight Hair Blonde"
1569,4569,Male,8518,Light,3,"Clown Eyes Blue,Mohawk,Shadow Beard"
1570,4570,Male,9492,Mid,2,"Classic Shades,Wild Hair"
1571,4571,Female,8762,Dark,2,"Big Shades,Crazy Hair"
1572,4572,Male,3127,Mid,4,"Frown,Mustache,Nerd Glasses,Purple Hair"
1573,4573,Female,8542,Dark,2,"Clown Eyes Blue,Frumpy Hair"
1574,4574,Male,5255,Dark,4,"Crazy Hair,Frown,Shadow Beard,VR"
1575,4575,Female,1228,Dark,4,"Mole,Purple Eye Shadow,Purple Lipstick,Wild White Hair"
1576,4576,Male,6560,Mid,3,"3D Glasses,Bandana,Earring"
1577,4577,Male,6329,Light,2,"Luxurious Beard,Shaved Head"
1578,4578,Male,7934,Mid,3,"Cigarette,Headband,VR"
1579,4579,Female,8102,Albino,1,Stringy Hair
1580,4580,Female,5645,Light,3,"Blue Eye Shadow,Crazy Hair,Earring"
1581,4581,Male,382,Mid,3,"Big Shades,Buck Teeth,Headband"
1582,4582,Male,6374,Dark,3,"Frumpy Hair,Luxurious Beard,Small Shades"
1583,4583,Male,855,Dark,2,"Mole,Top Hat"
1584,4584,Female,2491,Dark,4,"Cigarette,Green Eye Shadow,Purple Lipstick,Straight Hair Dark"
1585,4585,Female,1284,Dark,2,"Clown Eyes Blue,Wild White Hair"
1586,4586,Female,8765,Light,2,"Big Shades,Crazy Hair"
1587,4587,Male,6096,Dark,3,"Front Beard,Regular Shades,Stringy Hair"
1588,4588,Male,6157,Mid,3,"Chinstrap,Crazy Hair,VR"
1589,4589,Male,4916,Light,3,"Hoodie,Muttonchops,Nerd Glasses"
1590,4590,Male,3288,Dark,5,"Clown Eyes Blue,Earring,Muttonchops,Pipe,Police Cap"
1591,4591,Male,8168,Dark,2,"Cap,Shadow Beard"
1592,4592,Male,6044,Dark,3,"Front Beard,Horned Rim Glasses,Mohawk Thin"
1593,4593,Male,4147,Albino,3,"Clown Eyes Green,Clown Nose,Mohawk Thin"
1594,4594,Male,3977,Albino,2,"Mustache,Police Cap"
1595,4595,Female,2132,Light,3,"Black Lipstick,Blonde Bob,Pipe"
1596,4596,Male,3371,Dark,4,"Clown Nose,Gold Chain,Knitted Cap,Medical Mask"
1597,4597,Female,7976,Dark,3,"Black Lipstick,Frumpy Hair,VR"
1598,4598,Female,1166,Mid,3,"Blonde Short,Hot Lipstick,Regular Shades"
1599,4599,Male,9501,Mid,3,"Big Shades,Shadow Beard,Wild Hair"
1600,4600,Male,7557,Light,2,"Big Shades,Shaved Head"
1601,4601,Male,6932,Dark,3,"Classic Shades,Normal Beard,Peak Spike"
1602,4602,Male,3931,Mid,3,"Handlebars,Nerd Glasses,Police Cap"
1603,4603,Male,4757,Dark,3,"Big Shades,Cap Forward,Earring"
1604,4604,Male,844,Mid,2,"Shadow Beard,Top Hat"
1605,4605,Male,4150,Mid,3,"Clown Nose,Earring,Headband"
1606,4606,Female,2303,Dark,2,"Big Shades,Half Shaved"
1607,4607,Male,2514,Light,2,"Clown Hair Green,Vape"
